actorID,actorName,ranking
1097,Edward Hardwicke,11
1098,Ian McKellen,1
1099,Jim Broadbent,3
1100,Kate Steavenson-Payne,23
1101,Kristin Scott Thomas,6
1102,Maggie Smith,18
1103,Marc Williamson,27
1104,Matthew Groom,25
1105,Michael Elphick,9
1106,Nigel Hawthorne,5
1107,Robert Downey Jr.,4
1108,Ryan Gilmore,24
1109,Tim McInnerny,14
1110,Tres Hanley,26
1111,Robert Smith,41
1112,Bernie Telsey,22
1113,Bokeem Woodbine,25
1114,Carlton Wilborn,23
1115,Charles E. Lesene,39
1116,Cheryl Freeman,10
1117,Chris Tucker,3
1118,Clifton Collins Jr.,11
1119,Clifton Powell,20
1120,Cuc Dinh,35
1121,Daniel Kruse,38
1122,Elizabeth Rodriguez,32
1123,Frank Albanese,7
1124,Freddy Rodriguez,5
1125,Heather B.,34
1126,Isaiah Washington,28
1127,Jaimz Woolvett,26
1128,Jean Claude Lamarre,15
1129,Jenifer Lewis,16
1130,Joelle Hernandez,36
1131,Jordan Hernandez,37
1132,Keith David,2
1133,Larenz Tate,1
1134,Larry McCoy,18
1135,Michael Imperioli,14
1136,Monti Sharp,33
1137,N'Bushe Wright,4
1138,Quynh Phann,40
1139,Rik Colitti,9
1140,Robert LuPone,17
1141,Rodney Winfield,24
1142,Rose Jackson,6
1143,Ryan Williams,29
1144,Seymour Cassel,8
1145,"Kirk ""Sticky Fingaz"" Jone...",31
1146,Terrence Howard,13
1147,Tim Zay,43
1148,Tony Sirico,21
1149,Yen Chin Grow,42
1150,David Thewlis,6
1151,Meg Ryan,3
1152,Polly Walker,2
1153,Sam Neill,7
1154,Cary-Hiroyuki Tagawa,4
1155,Chris Casamassa,16
1156,Christopher Lambert,5
1157,Gregory Paul Martin,14
1158,John Fujioka,8
1159,Kenneth Edwards,7
1160,Linden Ashby,2
1161,Lloyd Kino,13
1162,Peter Jason,12
1163,Robin Shou,1
1164,Sandy Helberg,10
1165,Steven Ho,11
1166,Talisa Soto,6
1167,Trevor Goddard,9
1168,Jonathan Sadowski,15
1169,Kevin Smith,7
1170,Chris Ellis,23
1171,Mary Elizabeth Winstead,6
1172,Allen Maldonado,21
1173,Andrew Friedman,11
1174,Chris Palermo,16
1175,Christina Chang,9
1176,Cliff Curtis,4
1177,Cyril Raffaelli,14
1178,David Walrod,34
1179,Dennis Depew,39
1180,Diana Gettinger,42
1181,Edoardo Costa,35
1182,Edward James Gage,33
1183,Ethan Flower,29
1184,Gerald Downey,20
1185,Howard Tyrone Ferguson,40
1186,Jake McDorman,18
1187,Jim Cantafio,22
1188,Joe Gerety,32
1189,John Lacy,41
1190,John Reha,36
1191,Justin Long,2
1192,Kurt David Anderson,27
1193,Maggie Q,5
1194,Matt O'Leary,13
1195,Melissa Knowles,43
1196,Nadine Ellis,28
1197,Nick Jaine,30
1198,Regina McKee Redwing,24
1199,Rick Cramer,37
1200,Rosemary Knower,19
1201,Tim De Zarn,26
1202,Tim Russ,31
1203,Timothy Olyphant,3
1204,Tony Colitti,25
1205,Vito Pietanza,38
1206,Yancey Arias,8
1207,Yorgo Constantine,10
1208,Zeljko Ivanek,17
1209,David Williams,36
1210,Adam Baldwin,9
1211,Alfre Woodard,7
1212,Alicia Goranson,34
1213,Anne Bancroft,2
1214,Ari Meyers,18
1215,Brian McElroy,17
1216,Charles Parks,22
1217,Claire Danes,31
1218,Debra Stricklin,30
1219,Derrick O'Connor,21
1220,Ellen Burstyn,4
1221,Esther Rolle,24
1222,Holland Taylor,27
1223,James Rebhorn,23
1224,Jared Leto,35
1225,Jean Simmons,6
1226,Johnathon Schaech,32
1227,Kaelynn Craddick,37
1228,Kate Capshaw,10
1229,Kate Nelligan,5
1230,Loren Dean,11
1231,Maria Celedonio,33
1232,Maya Angelou,3
1233,Melinda Dillon,12
1234,Richard Jenkins,15
1235,Rip Torn,29
1236,Sara Craddick,38
1237,Tim Guinee,14
1238,Will Nipper,20
1239,Winona Ryder,1
1240,Atsushi Watanabe,22
1241,Bokuzen Hidari,11
1242,Daisuke Katô,6
1243,Eijirô Tono,19
1244,Fumiko Homma,12
1245,Gen Shimizu,18
1246,Haruo Nakajima,14
1247,Ichiro Chiba,9
1248,Isao Kimura,26
1249,Isao Yamagata,23
1250,Kamatari Fujiwara,10
1251,Keiji Sakakida,16
1252,Keiko Tsushima,27
1253,Kichijiro Ueda,21
1254,K.O.,7
1255,Kuninori Kodo,8
1256,Minoru Chiaki,5
1257,Noriko Sengoku,17
1258,Seiji Miyaguchi,4
1259,Senkichi Omura,15
1260,Sojin Jr.,25
1261,Takashi Shimura,1
1262,Toranosuke Ogawa,24
1263,Toshiro Mifune,2
1264,Yoshio Inaba,3
1265,Yoshio Kosugi,13
1266,Yoshio Tsuchiya,20
1267,Billy Connolly,11
1268,Christian Bale,7
1269,David Ogden Stiers,6
1270,Frank Welker,12
1271,Gordon Tootoosis,10
1272,Irene Bedard,1
1273,James Apaumut Fall,15
1274,Joe Baker,14
1275,John Kassir,8
1276,Judy Kuhn,3
1277,Linda Hunt,4
1278,Mel Gibson,2
1279,Michelle St. John,9
1280,Russell Means,5
1281,Clare Coulter,11
1282,David Fox,4
1283,Don McKellar,6
1284,Henry Czerny,3
1285,Jonathan Potts,9
1286,Pascale Bussieres,1
1287,Rachael Crawford,2
1288,Richard W. Farrell,7
1289,Sarah Steben,12
1290,Stuart Clow,10
1291,Tom Melissis,8
1292,Tracy Wright,5
1293,Peter Greene,27
1294,Benicio Del Toro,7
1295,Bert Williams,22
1296,Billy Bates,11
1297,Carl Bressler,23
1298,Castulo Guerra,17
1299,Chazz Palminteri,3
1300,Christine Estabrook,15
1301,Clark Gregg,16
1302,David Powladge,20
1303,Frank Medrano,25
1304,Gabriel Byrne,1
1305,Gene Lythgow,19
1306,Jack Shearer,21
1307,Kevin Spacey,6
1308,Louis Lombardi,26
1309,Michelle Clunie,12
1310,Morgan Hunter,18
1311,Paul Bartel,10
1312,Pete Postlethwaite,5
1313,Phillip Simon,24
1314,Stephen Baldwin,2
1315,Suzy Amis,9
1316,Vito D'Ambrosio,13
1317,Claire Bloom,6
1318,Al Cerullo,8
1319,Craig Sechler,25
1320,Dan Moran,22
1321,Danielle Ferland,34
1322,David Kramer,18
1323,Dominic Marcus,20
1324,Donald Symington,29
1325,F Murray Abraham,5
1326,Gary Alper,35
1327,George De La Pena,10
1328,Helena Bonham Carter,2
1329,J. Smith-Cameron,27
1330,Jack Warden,31
1331,Jeffrey Kurland,33
1332,Karen Longwell,19
1333,Kathleen Doyle,11
1334,Kenneth Edelson,13
1335,Lisa Vidal,30
1336,Michael Rapaport,4
1337,Mira Sorvino,3
1338,Olympia Dukakis,12
1339,Pamela Blair,7
1340,Paul Giamatti,14
1341,Peter McRobbie,21
1342,Peter Weller,32
1343,Rosemary Murphy,23
1344,Sondra James,17
1345,Tony Darrow,9
1346,Woody Allen,1
1347,Yvette Hawkins,15
1348,Carmelo Di Mazzarelli,3
1349,Elida Janushi,5
1350,Enrico Lo Verso,1
1351,Idajet Sejdia,7
1352,Michele Placido,2
1353,Piro Milkani,4
1354,Sefer Pema,6
1355,Anthony Esquivel,18
1356,Areil Welch,22
1357,Ashley Welch,23
1358,Billy L. Sullivan,11
1359,Bug Hall,16
1360,Chauncey Leopardi,7
1361,Gil Glasgow,4
1362,Hayley Kolb,19
1363,Hayley Miller,20
1364,Jay O Sanders,10
1365,Jessie Robertson,21
1366,Jimmy Higa,13
1367,John Bourg,2
1368,John Terry,12
1369,Jordan Brower,17
1370,Libby Villari,15
1371,Louanne Stephens,14
1372,Milt Oberman,8
1373,Nik Hagler,6
1374,Olivia d'Abo,3
1375,Patrick Renna,9
1376,Yareli Arizmendi,1
1377,Cary Elwes,5
1378,Dylan McLaughlin,9
1379,Felicity Huffman,3
1380,Garrett Hedlund,6
1381,Hector Elizondo,7
1382,Jane Fonda,1
1383,Lindsay Lohan,2
1384,Zachary Gordon,8
1385,Billy Coyle,1
1386,Christopher Olscamp,2
1387,Jeoffrey Graves,3
1388,Johnny Morina,4
1389,Justin Borntraeger,5
1390,Maggie Castle,6
1391,Malcolm McDowell,7
1392,Michael Ironside,8
1393,Roc LaFortune,9
1394,Austin Pendleton,9
1395,Charles Durning,4
1396,Cynthia Stevenson,6
1397,David Strathairn,10
1398,Dylan McDermott,8
1399,Emily Ann Lloyd,14
1400,Geraldine Chaplin,5
1401,Randy Stone,12
1402,Anna Bonaiuto,6
1403,Linda Moretti,4
1404,Maria Grazia Cucinotta,3
1405,Mariano Rigillo,7
1406,Massimo Troisi,1
1407,Orazio Stracuzzi,8
1408,Philippe Noiret,2
1409,Renato Scarpa,5
1410,Sergio Solli,9
1411,Anne-Marie Cadieux,1
1412,Suzanne Clément,1
1413,Normand Daneau,1
1414,Richard Fréchette,1
1415,Marie Gignac,1
1416,Patrick Goyette,1
1417,Paul Hébert,1
1418,Lynda Lepage-Beaulieu,1
1419,Billy Merasty,1
1420,François Papineau,1
1421,Pascal Rollin,1
1422,Ron Burrage,1
1423,Jean-Louis Millette,1
1424,Lothaire Bluteau,1
1425,David Keith,5
1426,Gia Galeano,9
1427,Hal Scardino,1
1428,Lindsay Crouse,3
1429,Litefoot,2
1430,Nestor Serrano,7
1431,Rishi Bhat,10
1432,Sakina Jaffrey,6
1433,Steve Coogan,8
1434,Vincent Kartheiser,11
1435,Graham Greene,3
1436,Geneviève Bujold,2
1437,Nancy Beatty,1
1438,Mark Daniels,15
1439,Adam Fitzhugh,39
1440,Alex Dudgeon,36
1441,Alexandra Boyd,25
1442,Anthony Natale,13
1443,Ashley Hamrick,43
1444,Aurora J. Miller,48
1445,Benjamin J. Dixon,34
1446,Beth Maitland,45
1447,Brent Archie,20
1448,Chris Math,46
1449,Conan Doherty,35
1450,Damon Whitaker,10
1451,Daniel J. Vhay,59
1452,David Clegg,32
1453,Dennis Biasi,24
1454,Dieffyd Gilman Frederick,42
1455,Donnie Burns,17
1456,Eric Michael Cole,12
1457,Freeman O. Corbin,33
1458,Glenne Headly,2
1459,Jacob Adams,19
1460,Janine Shouse,55
1461,Jay Frank,41
1462,Jay Thomas,3
1463,Jean Louisa Kelly,9
1464,Joanna Gleason,7
1465,John Boyer,26
1466,John Henry Redwood,53
1467,Jordan Carlton,29
1468,Joseph Anderson,11
1469,Joshua Minnick,49
1470,Kaili Carlton,30
1471,Kasey Nelson,50
1472,Kathryn Arnett,21
1473,Keith Swift,58
1474,Kelly M. Casey,31
1475,Kevin Calaba,27
1476,Larry Joe Campbell,28
1477,Linda Williams Janke,44
1478,Mary Kay O'Mealy,51
1479,Michael Mendelson,47
1480,Moira Feeney,38
1481,Nicholas John Renner,14
1482,Nicholas Sirianni,57
1483,Pal Bernard,22
1484,Patrick Fong,40
1485,Rachel Wooley,60
1486,Sean Bevington,23
1487,Spencer Riviera,18
1488,Stacey Siegel,56
1489,Tara Eng,37
1490,Ted Roisum,54
1491,Tomiko Peirano,52
1492,William H. Macy,5
1493,Zoe McLellan,16
1494,Helen Martin,7
1495,Chris Spencer,4
1496,Craig Wayans,14
1497,Damon Wayans,15
1498,Darrell M. Heath,6
1499,Isaiah Barnes,11
1500,Keenen Ivory Wayans,9
1501,Keith Morris,13
1502,Kim Wayans,8
1503,Lahmard J. Tate,12
1504,Marlon Wayans,2
1505,Omar Epps,16
1506,Shawn Wayans,1
1507,Suli McCullough,5
1508,Tracey Cherelle Jones,3
1509,Tracey Jones,17
1510,Vivian Smallwood,18
1511,Vivica A. Fox,10
1512,Chris Benson,8
1513,Denis Leary,1
1514,Dennis O'Connor,15
1515,Don Gavin,20
1516,Ferne Downey,17
1517,Ian White,19
1518,John Friesen,10
1519,Jonathan Tucker,6
1520,Jonny Fido,21
1521,Katya Ladan,18
1522,Kay Hawtry,11
1523,Lenny Clarke,9
1524,Michael Badalucco,7
1525,Mike Starr,13
1526,Philip Williams,14
1527,Richard Fitzpatrick,16
1528,Sandi Ross,12
1529,Sandra Bullock,2
1530,Stephen Dillane,3
1531,Wayne Robson,5
1532,Yaphet Kotto,4
1533,Cecile Krevoy,11
1534,Dara Tomanovich,20
1535,Denise Y. Dowse,23
1536,Denise Dowse,8
1537,Henry Gibson,6
1538,Jeremy Jordan,21
1539,Joey Lauren Adams,4
1540,Kevin West,17
1541,Kyle Gass,10
1542,Kylie Minogue,19
1543,Mark Burton,22
1544,Patricia Hearst,24
1545,Paul Eiding,9
1546,Pauly Shore,1
1547,Rene L. Moreno,13
1548,Rodger Bumpass,7
1549,Rose McGowan,12
1550,Taylor Negron,14
1551,Teresa Hill,5
1552,Tucker Smallwood,16
1553,William Atherton,3
1554,Amanda Hillwood,12
1555,Arthur Mendozo,13
1556,Austin O'Brien,3
1557,Cami Cooper,6
1558,Camille Cooper,22
1559,Crystal Celeste Grant,23
1560,Dale E. House,20
1561,David Byrd,19
1562,David Gene Gibbs,10
1563,Ellis Williams,16
1564,Ely Pouget,4
1565,John Benjamin Martin,18
1566,Kevin Conway,5
1567,Matt Frewer,2
1568,Molly Shannon,15
1569,Patricia Belcher,8
1570,Patrick Bergin,1
1571,Patrick LaBrecque,21
1572,Ralph Ahn,7
1573,Sean Parhm,24
1574,Stephanie Menuez,14
1575,Joanna Merlin,5
1576,Alec Baldwin,7
1577,Andy Romano,6
1578,Donna Mitchell,10
1579,Gerlando Barone,13
1580,Glenn Daniels,12
1581,Jerry Barone,2
1582,Joey Perillo,15
1583,Mary Elizabeth Mastranton...,1
1584,Mary Lou Rosato,11
1585,Patrick Borriello,14
1586,Ron McLarty,9
1587,Rosemary De Angelis,8
1588,Alain Chabat,3
1589,Catherine Hiegel,7
1590,Catherine Lachens,8
1591,Catherine Samie,11
1592,Josiane Balasko,2
1593,Katrine Boorman,5
1594,Maureen Diot,10
1595,Michèle Bernier,9
1596,Miguel Bosé,6
1597,Victoria Abril,1
1598,Bozena Dykiel,1
1599,Cezary Pazura,2
1600,Marek Kondrat,3
1601,John Hawkes,9
1602,Michael Parks,16
1603,Aimee Graham,8
1604,Brenda Hillhouse,10
1605,Chad Dowdell,23
1606,Cheech Marin,5
1607,Ernest Liu,22
1608,Fred Williamson,6
1609,George Clooney,1
1610,Heidi McNeal,11
1611,John Saxon,18
1612,Juliette Lewis,4
1613,Kelly Preston,13
1614,Maria Diaz,7
1615,Mike Moroff,12
1616,Tito Larriva,19
1617,Tom Savini,17
1618,Veena Bidasha,20
1619,Anthony Giaimo,11
1620,Antoni Corone,20
1621,Bubba Baker,8
1622,Carmen Lopez,15
1623,Cindy Crawford,1
1624,Don Yesso,19
1625,Gustav Vintas,18
1626,Jenette Goldstein,12
1627,Johann Carlo,6
1628,Marc Macaulay,16
1629,Olek Krupa,13
1630,Ruben Rabasa,17
1631,Scott Michael Campbell,21
1632,Sonny Carl Davis,9
1633,Steven Berkoff,3
1634,William Baldwin,2
1635,Alessandro Ruggiero,14
1636,Dallas McKinney,12
1637,Dan Metcalfe,17
1638,Elliot Cho,10
1639,Erik Walker,11
1640,Francesco Liotti,13
1641,Jeremy Bergman,9
1642,Josh Hutcherson,7
1643,Kate Walsh,4
1644,Laura Kightlinger,15
1645,Mike Ditka,3
1646,Musetta Vander,5
1647,Rachael Harris,16
1648,Robert Duvall,2
1649,Steven Anthony,8
1650,Will Ferrell,1
1651,Geoffrey Rush,2
1652,Hans Matheson,6
1653,Kathleen Byron,10
1654,Liam Neeson,1
1655,Mimi Newman,9
1656,Peter Vaughan,8
1657,Reine Brynolfsson,7
1658,Toby Jones,11
1659,Uma Thurman,4
1660,Ally Walker,5
1661,Anne Pitoniak,12
1662,Brian Tarantina,13
1663,Christian Slater,1
1664,Debra Monk,6
1665,Edith Blume,15
1666,Gina Torres,16
1667,Josh Brolin,4
1668,Kenneth Cranham,8
1669,Mary Alice,7
1670,Mary Stuart Masterson,2
1671,Michael Mantell,11
1672,Nick Tate,14
1673,Pamela Segall,3
1674,R.M. Haley,10
1675,S.A. Griffin,9
1676,Bill Dow,12
1677,Blake Bashoff,15
1678,Carol Kane,4
1679,Christine Willes,22
1680,C.J. Grayson,17
1681,Cody McMains,19
1682,Curtis Armstrong,6
1683,Don Knotts,7
1684,Faith Prince,10
1685,Grant Hoover,18
1686,Harry Waters Jr.,11
1687,Ingrid Torrance,21
1688,Jeffrey Tambor,5
1689,Julianne Phillips,3
1690,Justin Jon Ross,23
1691,Matthew Slowik,20
1692,Michael Zwiener,13
1693,Rick Moranis,1
1694,Stuart Pankin,8
1695,Susan Bain,14
1696,Tiffany Foster,16
1697,Tom Arnold,2
1698,Tony Pierce,9
1699,Andrew Lauer,5
1700,Bruce Boa,1
1701,Charles Powell,12
1702,Henry Ramer,6
1703,Jason Cavalier,2
1704,Jennifer Rubin,7
1705,Leni Parker,11
1706,Liliana Komorowska,4
1707,Michael Caloz,13
1708,Ron White,9
1709,Roy Dupuis,3
1710,Sylvain Masse,14
1711,Tom Berry,10
1712,Andy Warhol,1
1713,Billy Name,2
1714,Jackson Browne,3
1715,John Cale,4
1716,Jonas Mekas,5
1717,Lou Reed,6
1718,Nico,7
1719,Paul Morrissey,8
1720,Sterling Morrison,9
1721,Viva,10
1722,David Morse,2
1723,Angie Dickinson,11
1724,Anjelica Huston,3
1725,Bobby Cooper,37
1726,Buddy Anderson,36
1727,Christel Ehde,40
1728,David Baerwald,33
1729,Daysi Moreno,46
1730,"Dennis ""Chicago"" Fanning",23
1731,Dr. Edward L. Katz,42
1732,Dr. William Dignam,39
1733,Eileen Ryan,16
1734,Elizabeth Gilliam,12
1735,Erin Dignam,22
1736,Gene Kirkwood,24
1737,Grant Show,18
1738,Hadda Brooks,10
1739,Hanna Newmaster,47
1740,Jack Nicholson,1
1741,Jason Kristofer,13
1742,Jay Koiwai,43
1743,Jeff Morris,15
1744,Jennifer Leigh Warren,29
1745,Jeremiah Birkett,31
1746,Joe Viterelli,19
1747,John Savage,17
1748,Joi Travers,50
1749,Joseph Bottoms,9
1750,Kamala Petty,48
1751,Karen Medak,14
1752,Kari Wuhrer,21
1753,Kellita Smith,34
1754,Leo Penn,25
1755,Lindsay Wagner,20
1756,Lisa Crawford,38
1757,Matthew Ryan,28
1758,Michael Abelar,35
1759,Michael Ryan,32
1760,Millicent Sheridan,49
1761,Nicky Blair,8
1762,Penny Allen,30
1763,Piper Laurie,5
1764,Priscilla Barnes,7
1765,Randy Meadoff,45
1766,Richard Bradford,6
1767,Richard C. Sarafian,27
1768,Robbie Robertson,26
1769,Robin Wright Penn,4
1770,Ruby McKoy,44
1771,Ryo Ishabashi,41
1772,Alejandro Garcia,33
1773,Anne Bobby,9
1774,Anne Heche,4
1775,Brett Barsky,28
1776,Charlie Landry,17
1777,Chuck Cooper,27
1778,Chuck Zito,24
1779,Daniel Martinez XI,32
1780,Denise Burse,35
1781,Fiona Gallagher,34
1782,Frances Foster,15
1783,Gary R. Wordham,44
1784,Gayle Scott,36
1785,Jack Gilpin,16
1786,James McCauley,18
1787,Joe Perrino,30
1788,Jose Jara,37
1789,Jose Senteno,43
1790,Joseph Gordon-Levitt,3
1791,Julie Halston,29
1792,Kalani Queypo,40
1793,Luisa Huertas,25
1794,Marco Quezaza,41
1795,Matt Craven,13
1796,Matthew Cowles,12
1797,Melissa Murray,39
1798,Michael Constantine,11
1799,Michael Rispoli,26
1800,Peter Rini,42
1801,Polly Adams,31
1802,Randy Jurgensen,22
1803,Raoul Morales,38
1804,Robin Moseley,19
1805,Steve Santosusso,23
1806,Todd Susman,21
1807,Tom Signorelli,20
1808,Tony Lobianco,46
1809,William Hill,45
1810,Aida Mohammadkhani,1
1811,Anna Bourkowska,4
1812,Fereshtch Sadr Orfani,3
1813,Fereshteh Sadre Orafaiy,7
1814,Mohammad Bahktiari,5
1815,Mohammad Shahani,8
1816,Mohsen Kafili,6
1817,Mohsen Kalifi,2
1818,William Forsythe,3
1819,Susan Merson,24
1820,Andy Garcia,1
1821,Archie Smith,53
1822,Bill Cobbs,16
1823,Bill Coess,41
1824,Bill C.W. Long,31
1825,Bill Erwin,18
1826,Buddy Guy,20
1827,Cheree Jaeb,47
1828,Christopher Lloyd,2
1829,Christopher Walken,10
1830,Chuck Bacino,38
1831,Danny Romo,50
1832,David Stratton,27
1833,Deborah Strang,54
1834,Don Cheadle,15
1835,Don Stark,26
1836,Fairuza Balk,9
1837,Gabrielle Anwar,7
1838,Glenn Plummer,25
1839,Greg Rzab,52
1840,Harriet Medin,23
1841,Jacob Berenger,39
1842,James Caan,29
1843,Jenny McCarthy,33
1844,Joe Drago,17
1845,Josh Charles,14
1846,Larissa Michiele,49
1847,Larry Curry Jr.,42
1848,Larry Raben,34
1849,Lynn Applebaum,36
1850,Marshall Bell,11
1851,Michael Nicolosi,32
1852,Nate Ingram,46
1853,Phil Boardman,40
1854,Ray Allison,35
1855,Ruthay,51
1856,Sarah Trigger,28
1857,Sarah Levy Arbess,37
1858,Scott Holt,45
1859,Selina Mathews,48
1860,Steve Buscemi,8
1861,Taylor Hale,44
1862,Tommy 'Tiny' Lister,22
1863,Treat Williams,5
1864,Wiley Harker,21
1865,William Denis,43
1866,Willie Garson,19
1867,Elsie de Brauw,25
1868,Adriaan Van Den Hoof,52
1869,Antoon Schotsaert,46
1870,Aurelie Verstraeten,59
1871,Barbara Maes,36
1872,Carlo Van Dam,51
1873,Carolien Spoor,48
1874,Catherine ten Bruggencate,11
1875,Cederic Missine,39
1876,Charlène Pottevin,41
1877,Christophe De Laere,27
1878,Christophe Horemans,34
1879,Daisy Van Laer,55
1880,Daniel Dailly,24
1881,Dirk Zeelenberg,64
1882,Dora van der Groen,15
1883,Dorien Van Laer,56
1884,Eddy Praet,42
1885,Ellen Dikker,30
1886,Els Dottermans,2
1887,Erik de Bruyn,18
1888,Esther Vriesendorp,61
1889,Filip Peeters,16
1890,Flip Filz,31
1891,Fran Waller Zeper,65
1892,Gabriella Martinson,38
1893,Gilles Robertino,45
1894,Gilles Van Durme,54
1895,Gosewijn Zwanikken,66
1896,Hans Kesting,8
1897,Hans Man in't Veld,12
1898,Igor Corbeau,23
1899,Ilse Dense,29
1900,Jakob Beks,21
1901,Jan Decleir,3
1902,Jan Steen,6
1903,Jascha Vervoort,60
1904,Jenne Decleir,28
1905,Jeroen Huysmans,35
1906,Jesse Tomballe,49
1907,Johan Heldenbergh,32
1908,Kristel Olejniejoh,40
1909,Leo Hogenboom,33
1910,Lineke Rijxman,10
1911,Manon Sodderland,47
1912,Margo Dames,14
1913,Marina De Graaf,4
1914,Menno Tomballe,50
1915,Michaël Pas,9
1916,Michel van Dousselaere,53
1917,Mil Seghers,5
1918,Nicky Wolfs,63
1919,Paul R. Kooij,20
1920,Petra Laseur,19
1921,Pieter Callens,22
1922,Reinout Bussemaker,7
1923,Sarah De Ceuleer,26
1924,Stijn Rabaey,43
1925,Tamara Maes,37
1926,Thyrza Ravesteijn,44
1927,Tine Vanhoucke,58
1928,Truus Te Selle,17
1929,Veerle van Overloop,57
1930,Victor Löw,13
1931,Willeke van Ammelrooy,1
1932,Wimie Wilhelm,62
1933,Taj Mahal,14
1934,Al Freeman Jr.,3
1935,Anna Maria Horsford,6
1936,Anna Marie Horsford,17
1937,Bernie Casey,2
1938,Charles Earl Taylor,12
1939,Damon Hines,5
1940,Iona Morris,15
1941,Isaac Hayes,4
1942,Karen Malina White,13
1943,Paula Kelly,7
1944,Phil Lewis,18
1945,Phylicia Rashad,9
1946,Polly Bergen,1
1947,Richard Roundtree,11
1948,Salli Richardson,10
1949,Willie Norwood Jr.,16
1950,Andre Gregory,11
1951,Barbara Flood,10
1952,Brooke Smith,16
1953,Diane Salinger,15
1954,Henry Jaglom,19
1955,Jon Robin Baitz,3
1956,Joseph Feury,18
1957,Kristoffer Tabori,17
1958,Martha Plimpton,5
1959,Melissa Leo,4
1960,Michael Emil,9
1961,Nick Gregory,12
1962,Roddy McDowall,13
1963,Ron Rifkin,14
1964,Savannah Smith Boucher,7
1965,Victoria Foyt,1
1966,Viveca Lindfors,2
1967,Anna Massey,7
1968,Annette Badland,6
1969,Chris Larkin,13
1970,Claire Brown,11
1971,Douglas Henshall,5
1972,Graham Glover,12
1973,Jeremy Kemp,4
1974,John Jenkins,10
1975,John Walter White,9
1976,Mark Rylance,1
1977,Patsy Kensit,3
1978,Andrew Hartley,25
1979,Anita Weider,33
1980,Anja Clausen,24
1981,Balthazar Getty,8
1982,Becky Ann Baker,7
1983,Camilla Overbye Roos,20
1984,Caroline Goodall,2
1985,Charlotte Anderson,21
1986,Chris J. Condon,34
1987,David Lascher,19
1988,David Selby,14
1989,Emily Chittell,22
1990,Ethan Embry,18
1991,James Medina,12
1992,Jason Marsden,10
1993,Jeff Bridges,1
1994,Jeremy Sisto,5
1995,Jill Larson,29
1996,Jordan Clarke,15
1997,Jordan Scott,31
1998,Julio Oscar Mechoso,11
1999,Keith Peyton Thomas,32
2000,Lene Kristensen,28
2001,Lizbeth MacKay,16
2002,Mette Hocke,26
2003,Nathaniel Ives,27
2004,Nicole Ann Samuel,30
2005,Nynne Christiansen,23
2006,Ryan Phillippe,6
2007,Scott Wolf,4
2008,Bruce Beatty,23
2009,Cynthia Martells,13
2010,Eric Lloyd,3
2011,Ernest Perry Jr.,16
2012,Faye Dunaway,2
2013,Frank Kopyc,12
2014,Glenn Shadix,18
2015,Graham Sack,5
2016,Jason Alexander,1
2017,Jennifer Bassey,7
2018,Jim Ishida,26
2019,Judith Scott,17
2020,Lois De Banzie,10
2021,Lynne Marie Stewart,20
2022,Marceline Hugot,11
2023,Michael McCarty,21
2024,Natalie Core,8
2025,Nathan Davis,9
2026,Neriah Napaul,15
2027,Paul Reubens,6
2028,Peter Siragusa,19
2029,Ray Chang,25
2030,Rupert Everett,4
2031,Steven Gilborn,24
2032,Danielle Mason,3
2033,Glenis Levestam,5
2034,Jono Manks,9
2035,Kevin McTurk,10
2036,Matthew Chamberlain,8
2037,Mickey Rose,11
2038,Nathan Meister,1
2039,Oliver Driver,6
2040,Peter Feeney,2
2041,Peter Feeney (II),12
2042,Tammy Davis,4
2043,Tandi Wright,7
2044,Yul Vázquez,19
2045,Alison Stuart,29
2046,Antonette Saftler,38
2047,Antony Sandoval,39
2048,Armando Ortega,37
2049,Bill Smitrovich,17
2050,Charles Carroll,41
2051,Christopher Jacobs,30
2052,C.J. Bau,26
2053,Clark Johnson,21
2054,Courtney Chase,24
2055,Cynthena Sanders,31
2056,Cynthia Noritake,36
2057,Dana Mackey,35
2058,Edith Diaz,9
2059,G.D. Spradlin,22
2060,Gloria Reuben,6
2061,Holly Kuespert,11
2062,Isabel Lorca,13
2063,Jan Speck,18
2064,Jerry Tondo,25
2065,John Azevedo Jr.,32
2066,Johnny Depp,1
2067,Lance August,20
2068,Lance Hunter Voorhees,40
2069,Marsha Mason,15
2070,Marta Yolanda González,34
2071,Michael Chong,8
2072,Miguel Nájera,16
2073,Nicole Mancera,27
2074,Pamela Dunlap,10
2075,Peter Strauss,4
2076,Rick Zieff,23
2077,Robert Buckingham,7
2078,Roma Maffia,5
2079,Teddy Beeler,33
2080,Tom Lawrence,12
2081,Tomi-Lee Bradley,28
2082,Andrew Stahl,9
2083,Collin Wilcox Paxton,8
2084,Danny Nelson,7
2085,Eric Mabius,10
2086,Jason Patric,1
2087,John Doman,6
2088,Larry Drake,3
2089,Lee Norris,12
2090,Muse Watson,11
2091,Sam Waterston,4
2092,Thandie Newton,2
2093,David Ross,20
