movieID,country,state,location
946,USA,New York,New York City
947,USA,New York,New York City
948,USA,New York,New York City
949,USA,New York,Westchester County
950,USA,South Carolina,
951,USA,South Carolina,Beaufort
952,USA,South Carolina,Berkeley County
953,USA,South Carolina,Charleston
954,USA,South Carolina,Dorchester
955,,,
956,UK,England,Shropshire
957,UK,England,West Midlands
958,Mexico,Durango,
959,UK,England,Buckinghamshire
960,UK,England,Buckinghamshire
961,UK,England,Buckinghamshire
962,UK,England,Buckinghamshire
963,UK,England,Buckinghamshire
964,UK,England,Buckinghamshire
965,UK,England,Buckinghamshire
966,UK,England,Hampshire
967,UK,England,Hampshire
968,UK,England,Hertfordshire
969,UK,England,Hertfordshire
970,UK,England,Hertfordshire
971,UK,England,Hertfordshire
972,UK,England,Hertfordshire
973,UK,England,Hertfordshire
974,UK,England,London
975,UK,Wales,Gwynedd
976,UK,Wales,Gwynedd
977,UK,Wales,Gwynedd
978,UK,Wales,Gwynedd
979,UK,Wales,Gwynedd
980,UK,Wales,Gwynedd
981,USA,California,Burbank
982,USA,California,San Diego
983,USA,Oregon,Astoria
984,USA,Washington,San Juan Islands
985,UK,England,Buckinghamshire
986,UK,England,London
987,USA,New Jersey,Hackensack
988,USA,New York,New York City
989,USA,New York,New York City
990,USA,New York,New York City
991,USA,New York,New York City
992,USA,New York,New York City
993,USA,New York,New York City
994,USA,New York,New York City
995,USA,New York,New York City
996,USA,New York,New York City
997,Canada,Ontario,Mississauga
998,Canada,Ontario,Toronto
999,Canada,Ontario,Toronto
1000,Canada,Ontario,Toronto
1001,Canada,Ontario,Toronto
1002,Canada,Ontario,Toronto
1003,Canada,Ontario,Toronto
1004,Canada,Ontario,Toronto
1005,Canada,Ontario,Toronto
1006,Canada,Québec,Montréal
1007,USA,New Jersey,Newark
1008,Iceland,Öræfi,
1009,UK,England,Surrey
1010,USA,California,Los Angeles
1011,USA,New York,New York City
1012,USA,New York,New York City
1013,USA,California,Los Angeles
1014,USA,California,Los Angeles County
1015,Canada,Québec,Montréal
1016,USA,New Mexico,Alamogordo
1017,USA,New Mexico,Alamogordo
1018,USA,New Mexico,Carrizozo
1019,USA,New Mexico,Las Cruces
1020,USA,New Mexico,Truth or Consequences
1021,USA,Washington,Bellevue
1022,USA,Washington,Leavenworth
1023,USA,Washington,Mercer Island
1024,USA,Washington,Seattle
1025,USA,Washington,Wenatchee
1026,USA,California,Los Angeles
1027,USA,California,Palos Verdes Peninsula
1028,USA,California,Universal City
1029,USA,Minnesota,Eden Prairie
1030,USA,Minnesota,Minneapolis
1031,USA,New Jersey,New Brunswick
1032,Australia,New South Wales,
1033,Australia,New South Wales,Kiama
1034,Australia,New South Wales,Kiama
1035,Australia,New South Wales,Sydney
1036,Australia,New South Wales,Sydney
1037,Australia,New South Wales,Sydney
1038,Australia,New South Wales,Sydney
1039,Australia,New South Wales,Sydney
1040,Australia,New South Wales,Sydney
1041,Australia,New South Wales,Sydney
1042,Australia,New South Wales,Sydney
1043,Australia,New South Wales,Sydney
1044,Australia,New South Wales,Sydney
1045,Australia,New South Wales,Sydney
1046,Australia,Northern Territory,
1047,Australia,Queensland,
1048,Canada,Ontario,Toronto
1049,Russia,Moscow,
1050,,,
1051,Spain,Castilla-La Mancha,Ciudad Real
1052,USA,California,Alameda
1053,USA,California,Culver City
1054,USA,California,Los Angeles
1055,USA,California,Los Angeles
1056,USA,California,Los Angeles
1057,USA,California,San Francisco
1058,USA,California,Santa Monica
1059,USA,District of Columbia,Washington
1060,USA,California,Pittsburg
1061,USA,California,San Francisco
1062,USA,California,Tiburon
1063,USA,New York,New York City
1064,USA,Arizona,Superior
1065,,,
1066,,,
1067,Canada,British Columbia,Oyster River
1068,Canada,British Columbia,Strathcona Provincial Park
1069,Canada,British Columbia,Vancouver Island
1070,Canada,Nova Scotia,Shelburne
1071,Canada,Nova Scotia,Yarmouth
1072,USA,California,Los Angeles
1073,USA,California,Los Angeles
1074,USA,California,Los Angeles
1075,USA,Nevada,Carson City
1076,USA,Nevada,Las Vegas
1077,USA,Nevada,Las Vegas
1078,USA,Nevada,Las Vegas
1079,USA,Nevada,Stateline
1080,USA,New York,Garrison
1081,USA,New York,New York City
1082,USA,New York,New York City
1083,USA,New York,New York City
1084,USA,New York,New York City
1085,USA,New York,Peekskill
1086,USA,New York,Phillipstown
1087,USA,New York,Westchester County
1088,USA,Georgia,Perry
1089,USA,Georgia,Savannah
1090,USA,Louisiana,Vacherie
1091,USA,South Carolina,Beaufort
1092,USA,South Carolina,Jasper County
1093,USA,South Carolina,Ridgeland
1094,Puerto Rico,Arecibo,Arecibo Observatory
1095,USA,California,Los Angeles
1096,USA,California,Los Angeles
1097,USA,California,Los Angeles
1098,USA,California,Los Angeles
1099,USA,California,Los Angeles
1100,USA,California,Santa Monica
1101,USA,Utah,
1102,USA,Utah,Brigham City
1103,USA,Texas,Abilene
1104,USA,Texas,Anson
1105,USA,Texas,Austin
1106,USA,Texas,Bartlett
1107,USA,Texas,Temple
1108,USA,California,Los Angeles
1109,USA,California,Los Angeles
1110,USA,California,Los Angeles
1111,France,Manche,Cherbourg
1112,USA,California,Los Angeles
1113,USA,California,Agua Dulce
1114,USA,California,Los Angeles
1115,USA,California,Simi Valley
1116,USA,California,Universal City
1117,Belgium,Blankenberge,
1118,Belgium,Flanders,Antwerp
1119,Djibouti,,
1120,France,Paris,
1121,USA,Nebraska,Lincoln
1122,USA,Nebraska,Loma
1123,USA,Nebraska,Omaha
1124,USA,New Jersey,Jersey City
1125,USA,New Jersey,Montclair
1126,USA,New York,Cornwall
1127,USA,New York,Highland Falls
1128,USA,New York,New York City
1129,USA,New York,New York City
1130,USA,New York,West Point
1131,USA,Utah,Mexican Hat
1132,USA,Utah,Monument Valley
1133,USA,California,Los Angeles
1134,USA,California,Los Angeles
1135,USA,California,Los Angeles
1136,USA,Colorado,Glenwood Springs
1137,USA,Colorado,Leadville
1138,USA,Colorado,Pinecliffe
1139,USA,Montana,Missoula
1140,USA,California,Pasadena
1141,USA,California,Sierra Madre
1142,,,
1143,USA,California,Los Angeles
1144,USA,California,Napa Valley
1145,USA,California,Napa Valley
1146,USA,California,Napa Valley
1147,USA,California,Napa Valley
1148,USA,California,Napa Valley
1149,USA,California,Pasadena
1150,USA,California,Pasadena
1151,USA,California,Sierra Madre
1152,USA,California,Sonoma
1153,USA,North Carolina,Chapel Hill
1154,USA,California,Channel Islands
1155,USA,California,Huntington Beach
1156,USA,California,Los Angeles
1157,USA,Hawaii,Kawaihae
1158,USA,Hawaii,Kona
1159,USA,California,Los Angeles
1160,USA,California,Angeles National Forest
1161,USA,California,Burbank
1162,USA,California,Burbank
1163,USA,California,Newhall
1164,USA,California,Simi Valley
1165,USA,California,Universal City
1166,UK,England,Buckinghamshire
1167,UK,England,Dorset
1168,UK,England,Dorset
1169,UK,England,Dorset
1170,USA,California,Lake Tahoe
1171,USA,California,Los Angeles
1172,USA,California,Placerville
1173,Russia,,
1174,Russia,Moscow,
1175,Russia,Moscow,Mosfilm Studios
1176,Russia,Moscow province,
1177,Macedonia,,
1178,UK,England,London
1179,Austria,Vienna,
1180,Austria,Vienna,Prater
1181,Canada,Ontario,Oshawa
1182,Canada,Ontario,Oshawa
1183,Canada,Ontario,Stouffville
1184,Canada,Ontario,Toronto
1185,USA,New York,
1186,USA,New York,New York City
1187,USA,New York,Yonkers
1188,USA,Arizona,Amado
1189,USA,Arizona,Tucson
1190,USA,Arizona,Tumacacori
1191,USA,New Jersey,Garfield
1192,USA,New Jersey,Hasbrouck Heights
1193,USA,New Jersey,Jersey City
1194,USA,New Jersey,Kearny
1195,USA,New York,New York City
1196,USA,Pennsylvania,Pittsburgh
1197,USA,Minnesota,
1198,USA,Minnesota,Edina
1199,USA,Minnesota,Marine on St. Croix
1200,USA,Minnesota,South St. Paul
1201,USA,Minnesota,South St. Paul
1202,USA,Minnesota,Stillwater
1203,Italy,Umbria,Terni
1204,Ireland,County Dublin,Dublin
1205,Ireland,County Kilkenny,Inistioge
1206,Ireland,County Kilkenny,Kilkenny
1207,Ireland,County Kilkenny,Thomastown
1208,UK,England,Buckinghamshire
1209,USA,New Jersey,
1210,USA,New Jersey,Atlantic Highlands
1211,USA,New Jersey,Atlantic Highlands
1212,USA,New Jersey,Leonardo
1213,USA,New Jersey,Leonardo
1214,USA,New Jersey,Leonardo
1215,USA,New Jersey,Leonardo
1216,USA,New Jersey,Middletown
1217,USA,New Jersey,Mount Holly
1218,USA,New Jersey,Red Bank
1219,USA,California,Saugus
1220,USA,New York,
1221,USA,California,Burbank
1222,USA,California,Burbank
1223,USA,Washington,Bainbridge Island
1224,USA,Washington,Seattle
1225,USA,California,Marin County
1226,USA,California,Novato
1227,USA,California,Oakland
1228,USA,California,Oakland
1229,USA,California,Oakland
1230,USA,California,Petaluma
1231,USA,California,Richmond
1232,USA,California,San Bruno
1233,USA,California,San Francisco
1234,USA,California,San Francisco
1235,USA,California,San Francisco
1236,USA,California,San Rafael
1237,USA,California,Sonoma
1238,USA,District of Columbia,Washington
1239,USA,Florida,
1240,USA,Florida,Key Largo
1241,USA,Florida,Miami
1242,USA,California,Los Angeles
1243,USA,Nevada,Las Vegas
1244,Chile,,
1245,France,Hauts-de-Seine,Billancourt
1246,Spain,Galicia,A Coruña
1247,Spain,Galicia,A Coruña
1248,Canada,Nova Scotia,Bedford
1249,Canada,Nova Scotia,Blue Rocks
1250,Canada,Nova Scotia,Brier Island
1251,Canada,Nova Scotia,Chester
1252,Canada,Nova Scotia,Digby
1253,Canada,Nova Scotia,Kentville
1254,Canada,Nova Scotia,Long Island
1255,Canada,Nova Scotia,Lunenburg
1256,Canada,Nova Scotia,Mahone Bay
1257,Canada,Nova Scotia,Riverport
1258,Canada,Nova Scotia,Wolfville
1259,USA,Colorado,Aspen
1260,USA,Colorado,Breckenridge
1261,USA,Colorado,Copper Mountain
1262,USA,Colorado,Estes Park
1263,USA,Colorado,Estes Park
1264,USA,Colorado,Fort Morgan
1265,USA,Rhode Island,
1266,USA,Rhode Island,Providence
1267,USA,Utah,Heber City
1268,USA,Utah,Lakepoint
1269,USA,Utah,Orem
1270,USA,Utah,Park City
1271,USA,Utah,Provo
1272,USA,Utah,Salt Lake City
1273,USA,Utah,Salt Lake City
1274,Taiwan,,
1275,Taiwan,Taipei City,Chiang Kai-shek Memorial Hall Park
1276,Canada,Ontario,Toronto
1277,USA,Hawaii,Läna`i
1278,USA,Hawaii,Maui
1279,USA,Louisiana,New Orleans
1280,USA,California,Burbank
1281,USA,California,Gardena
1282,USA,California,Long Beach
1283,USA,California,Los Angeles
1284,USA,California,Los Angeles
1285,USA,California,Los Angeles
1286,USA,California,Los Angeles
1287,USA,California,Los Angeles
1288,USA,California,Los Angeles
1289,USA,California,Los Angeles
1290,USA,California,Los Angeles
1291,USA,California,Los Angeles
1292,USA,California,Norwalk
1293,USA,California,Sierra Madre
1294,USA,California,Torrance
1295,France,Alpes-Maritimes,Cannes
1296,France,Alpes-Maritimes,Valbonne
1297,France,Bouches-du-Rhône,Meyrargues
1298,France,Hauts-de-Seine,Billancourt
1299,France,Paris,
1300,France,Paris,Hôtel George V Quatre Saisons - 31 Avenue George V
1301,France,Paris,Paris 1
1302,France,Paris,Paris 16
1303,France,Paris,Paris 18
1304,France,Paris,Paris 18
1305,France,Paris,Paris 18
1306,France,Paris,Paris 4
1307,France,Paris,Paris 7
1308,France,Paris,Paris 8
1309,France,Paris,Paris 8
1310,France,Paris,Paris 8
1311,France,Paris,Paris 9
1312,France,Vaucluse,Pertuis
1313,France,Paris,
1314,USA,California,Los Angeles
1315,USA,Indiana,Indianapolis
1316,Canada,British Columbia,
1317,Canada,British Columbia,Hope
1318,,,
1319,Canada,British Columbia,
1320,Canada,British Columbia,Britannia Beach
1321,USA,Georgia,Atlanta
1322,USA,Georgia,Coweta County
1323,USA,Georgia,Newnan
1324,Germany,Bavaria,Bayreuth
1325,Germany,Bavaria,Erlangen
1326,Italy,,
1327,Spain,,
1328,UK,England,Hertfordshire
1329,UK,England,Surrey
1330,UK,England,Surrey
1331,UK,Scotland,Highland
1332,,,
1333,,,
1334,USA,Illinois,Champaign-Urbana
1335,USA,Illinois,Chicago
1336,USA,Illinois,Westchester
1337,USA,New Jersey,Princeton
1338,USA,Wisconsin,Milwaukee
1339,New Zealand,Canterbury,
1340,New Zealand,Canterbury,Christchurch
1341,USA,Pennsylvania,Pittsburgh
1342,USA,Pennsylvania,Sewickley
1343,Austria,Vienna,Zentralfriedhof
1344,Czech Republic,Kromeríz,
1345,Czech Republic,Prague,
1346,USA,North Carolina,Flat Rock
1347,USA,North Carolina,Henderson County
1348,USA,North Carolina,Hendersonville
1349,USA,North Carolina,Hendersonville
1350,USA,Oregon,Columbia River Gorge
1351,USA,Oregon,Mount Hood
1352,USA,Oregon,Oregon City
1353,USA,Oregon,Portland
1354,USA,Oregon,Portland
1355,USA,Oregon,Portland
1356,USA,Oregon,Portland
1357,USA,Oregon,Portland
1358,USA,Oregon,Portland
1359,USA,Oregon,Portland
1360,USA,Oregon,Salem
1361,USA,Oregon,Sublimity
1362,USA,Washington,Elwha River
1363,USA,Washington,Port Angeles
1364,USA,New Jersey,Cranbury
1365,USA,New Jersey,Hopewell
1366,USA,New Jersey,Lawrenceville
1367,USA,New Jersey,Princeton
1368,USA,New Jersey,Rocky Hill
1369,France,Paris,
1370,France,Paris,Paris 1
1371,France,Paris,Paris 1
1372,France,Paris,Paris 9
1373,UK,England,Buckinghamshire
1374,UK,England,Buckinghamshire
1375,UK,England,London
1376,UK,England,London
1377,UK,England,London
1378,UK,England,Surrey
1379,UK,England,Surrey
1380,USA,California,San Francisco
1381,USA,California,San Francisco
1382,USA,California,San Francisco
1383,USA,California,San Francisco
1384,USA,California,San Francisco
1385,USA,Louisiana,
1386,USA,Louisiana,Destrehan
1387,USA,Louisiana,New Orleans
1388,USA,Louisiana,New Orleans
1389,USA,Louisiana,Shreveport
1390,USA,Louisiana,Vacherie
1391,USA,Louisiana,Vacherie
1392,France,Paris,
1393,France,Yvelines,Versailles
1394,USA,Illinois,Chicago
1395,USA,New Jersey,Paterson
1396,USA,New Jersey,South Amboy
1397,USA,New York,New York City
1398,USA,New York,New York City
1399,USA,New York,New York City
1400,USA,New York,New York City
1401,USA,New York,New York City
1402,USA,New York,New York City
1403,USA,California,Berkeley
1404,USA,California,Berkeley
1405,USA,California,Berkeley
1406,USA,California,Carmel Valley
1407,USA,California,San Francisco
1408,USA,Florida,
1409,USA,Florida,Collier County
1410,USA,Florida,Fort Myers
1411,USA,Florida,Gainesville
1412,USA,Florida,Gainesville
1413,USA,Florida,Lee County
1414,USA,Florida,Miami
1415,USA,Florida,Miami Beach
1416,USA,Massachusetts,Cambridge
1417,Hungary,,
1418,UK,,
1419,UK,England,
1420,USA,New Jersey,
1421,USA,New York,New York City
1422,USA,New York,New York City
1423,USA,New York,New York City
1424,USA,New York,New York City
1425,USA,New York,New York City
1426,USA,New York,Ossining
1427,Guatemala,Tikal National Park,
1428,Tunisia,Jerba,Ajim
1429,Tunisia,Matmata,Sidi Driss Hotel
1430,Tunisia,Nefta,Chott el Djerid
1431,Tunisia,Tozeur,Sidi Bouhlel
1432,UK,England,Hertfordshire
1433,UK,England,Surrey
1434,USA,Arizona,Yuma
1435,USA,California,Death Valley National Park
1436,Canada,British Columbia,
1437,Canada,British Columbia,Cobble Hill
1438,Canada,British Columbia,Vancouver
1439,Canada,British Columbia,Vancouver
1440,Canada,British Columbia,Victoria
1441,Canada,British Columbia,Victoria
1442,USA,Massachusetts,Deerfield
1443,India,Himachal Pradesh,Simla
1444,India,Uttar Pradesh,Agra
1445,USA,California,Burbank
1446,USA,California,Burbank
1447,USA,California,Burbank
1448,USA,California,Burbank
1449,USA,Illinois,Chicago
1450,,,
1451,France,Aude,Castelnaudary
1452,France,Haute-Garonne,Revel
1453,France,Haute-Garonne,Saint-Férréol
1454,Mexico,Coahuíla,Ciudad Acuña
1455,Mexico,Coahuíla,Piedras Negras
1456,USA,Texas,Eagle Pass
1457,Canada,Alberta,
1458,Canada,Alberta,Calgary
1459,Canada,Alberta,Ghost River
1460,Canada,Alberta,Morley
1461,Canada,British Columbia,
1462,Canada,British Columbia,Vancouver
1463,Canada,British Columbia,Vancouver
1464,Canada,British Columbia,Vancouver
1465,Canada,British Columbia,Vancouver
1466,Canada,British Columbia,Vancouver
1467,Canada,British Columbia,Vancouver
1468,Jamaica,St. Ann,Ocho Rios
1469,USA,Virginia,Ashland
1470,USA,Virginia,Charlottesville
1471,USA,Virginia,Richmond
1472,USA,New York,New York City
1473,USA,New York,New York City
1474,USA,New York,New York City
1475,USA,New York,New York City
1476,USA,New York,New York City
1477,USA,California,Los Angeles
1478,French Polynesia,Moorea,
1479,French Polynesia,Tahiti,
1480,USA,California,Burbank
1481,USA,California,Burbank
1482,USA,California,Los Angeles
1483,USA,New York,New York City
1484,USA,New York,New York City
1485,USA,New York,New York City
1486,USA,Illinois,Chicago
1487,UK,England,Berkshire
1488,UK,England,London
1489,UK,England,Middlesex
1490,UK,England,Oxfordshire
1491,UK,England,Oxfordshire
1492,UK,England,Oxfordshire
1493,UK,England,Surrey
1494,UK,England,West Sussex
1495,UK,England,Wiltshire
1496,USA,California,Agoura
1497,USA,California,Lake Sherwood
1498,USA,California,Los Angeles
1499,USA,California,Pasadena
1500,USA,California,Universal City
1501,USA,California,Universal City
1502,USA,California,Universal City
1503,USA,California,Santa Clarita
1504,USA,Texas,Austin
1505,USA,Texas,Austin
1506,USA,California,Los Angeles
1507,USA,Ohio,Cincinnati
1508,USA,Ohio,Lebanon
1509,USA,Pennsylvania,Pittsburgh
1510,USA,California,Los Angeles
1511,USA,California,Los Angeles
1512,USA,New York,Long Island
1513,USA,New York,New York City
1514,USA,New York,New York City
1515,USA,Florida,Dade County
1516,USA,Florida,Miami
1517,USA,Florida,Miami
1518,Mexico,Michoacán,
1519,Mexico,Michoacán,Ocumichu
1520,Mexico,Michoacán,Patamba
1521,Mexico,Michoacán,Pátzcuaro
1522,USA,California,Agoura Hills
1523,USA,California,Los Angeles
1524,USA,California,Los Angeles
1525,USA,California,Los Angeles
1526,USA,California,Los Angeles
1527,USA,California,San Francisco
1528,USA,California,San Francisco Bay
1529,USA,Arizona,Prescott
1530,USA,Arizona,Sedona
1531,USA,North Carolina,
1532,USA,North Carolina,Charlotte
1533,USA,North Carolina,Cheoah Ranger District
1534,USA,North Carolina,Fontana Lake
1535,USA,North Carolina,Franklin
1536,USA,North Carolina,Nantahala National Forest
1537,USA,North Carolina,Robbinsville
1538,USA,New Jersey,East Orange
1539,USA,New Jersey,Elizabeth
1540,USA,New York,New York City
1541,USA,New York,New York City
1542,USA,New York,New York City
1543,UK,England,London
1544,UK,England,London
1545,,,
1546,,,
1547,USA,Arizona,
1548,USA,Arizona,Winslow
1549,USA,Illinois,
1550,USA,Illinois,Chicago
1551,USA,Illinois,Stateville
