rottenTomatoesID,movieTitle,rtAllCriticsRating,rtAllCriticsNumReviews,rtTopCriticsRating,rtTopCriticsNumReviews,rtAudienceRating,rtAudienceNumRatings
505,ruby_in_paradise,7.8,15,0,2,3.8,186
506,rudy,6.8,34,6.7,8,3.7,21916
507,saint_of_fort_washington,6.5,9,0,3,3.9,305
508,les-nuits-fauves-savage-nights,0,0,0,0,0,0
509,schindlers_list,8.8,59,8.4,10,4.3,83125
510,last_boy_scout,5.1,30,0,4,3.3,11177
511,searching_for_bobby_fischer,8.1,33,8.4,8,3.5,3580
512,10003765-second_best,5,16,4.5,8,3,174
513,1045518-secret_garden,8.1,17,0,3,3.3,14794
514,serial_mom,5.8,44,4,8,3,6394
515,kagemusha,7.5,19,0,2,4.2,4005
516,1048267-shadowlands,8,28,8.8,6,3.9,3260
517,short_cuts,7.8,51,8.1,8,3.9,5867
518,simple_twist_of_fate,5.5,19,0,2,3.1,1672
519,sairenforbidden-siren,0,0,0,0,0,0
520,six_degrees_of_separation,7.1,30,0,3,3.3,3720
521,sleepless_in_seattle,6.5,43,5.6,10,3.3,36965
522,sliver,3.6,24,0,2,2.5,2511
523,replikator-cloned-to-kill,0,0,0,0,0,0
524,son_in_law_1993,3.8,17,0,3,2.9,5679
525,so_i_married_an_axe_murderer,5.3,30,5,8,3,11154
526,striking_distance,3.6,19,0,2,2.8,4532
527,1121056-harem,0,1,0,0,0,0
528,,0,0,0,0,0,0
529,surviving_the_game,4.3,13,0,1,3,1673
530,terminal_velocity,3.6,20,0,3,2.6,1883
531,thirty-two-short-films-about-glenn-gould,8,17,0,3,3.8,1129
532,threesome,4.4,23,4.1,6,3,1708
533,nightmare_before_christmas,8.2,70,8.2,17,3.8,124838
534,1046772-three_musketeers,4.8,24,0,3,3.2,13783
535,tombstone,6.4,39,0,3,3.8,31660
536,,0,0,0,0,0,0
537,true_romance,7.5,44,6.2,9,3.9,43205
538,dr_strangelove,9,58,8.6,8,4.2,33662
539,pagemaster,4.6,15,5,6,2.8,7531
540,two_days_in_paris,6.8,113,6.9,34,3.6,27100
541,forbidden_choices,0,3,0,0,0,0
542,killer_movie,0,1,0,0,0,0
543,welcome_to_the_dollhouse,7.9,46,8.1,7,3.7,6911
544,germinal,6.9,10,0,2,3.7,511
545,chaser,6.7,27,6.8,5,4,1927
546,cronos,7.3,35,7.8,7,3.5,3398
547,naked_in_new_york,6.1,11,0,3,2.9,444
548,kika,5.7,13,5.1,5,0,0
549,bhaji_on_the_beach,7.4,8,0,2,3.3,372
550,little_big_league,5.2,15,0,3,2.9,2288
551,kadisbellan-slingshot,6.9,9,0,1,3.5,76
552,wedding_gift,6,5,0,2,0,0
553,foreign_student,0,3,0,0,0,0
554,ciao_professore,6.2,7,0,2,3.6,412
555,spanking_the_monkey,7.2,21,0,2,3.1,824
556,little_rascals,3.8,10,0,0,0,0
557,andre,5.3,16,0,2,2.7,2286
558,la_scorta,5.9,7,0,3,3.3,52
559,princess_caraboo,5.7,14,0,3,3,723
560,celluloid_closet,7.8,24,8.6,5,3.9,1222
561,cafe_au_lait,5.9,6,0,2,0,0
562,caro_diario,6.7,9,0,2,4.1,936
563,brady_bunch_movie,5.7,38,6.4,11,2.4,3906
564,home_alone,5,30,0,2,3.3,66201
565,1031086-ghost,6.8,42,0,4,3.5,62365
566,,0,0,0,0,0,0
567,terminator_2_judgment_day,8.4,42,7.4,11,3.7,77100
568,dances_with_wolves,7,46,6.9,10,3.6,28000
569,,0,0,0,0,0,0
570,batman_the_movie,6.2,22,0,1,3,13951
571,silence_of_the_lambs,8.5,52,7.8,11,4,98921
572,the-house-of-magical-sounds,0,0,0,0,0,0
573,1038728-beauty_and_the_beast,8,57,7.8,18,3.7,81050
574,1016342-pinocchio,9,37,8.5,5,3.3,19102
575,pretty_woman,5.7,55,5.9,9,3.5,200724
576,window_to_paris,5.4,7,0,1,3.9,42
577,1059489-wild_bunch,8.8,38,8.2,7,4,8004
578,love_and_a_45,6.2,6,0,0,0,0
579,great_day_in_harlem,7.5,18,7.1,7,3.9,85
580,bye_bye_love,4.2,21,0,3,2.9,1015
581,1074374-one_fine_day,5.7,29,5.8,6,3.1,7990
582,candyman_farewell_to_the_flesh,4.9,10,0,1,2.7,4578
583,fargo,8.4,66,7.6,21,3.9,48610
584,homeward_bound_2_lost_in_san_francisco,5.7,16,6.4,7,2.9,5368
585,1068461-heavy_metal,5.7,25,5.4,5,3.3,6386
586,hellraiser-bloodline,3.5,10,0,1,2.9,4846
587,pallbearer,5,18,0,4,2.3,1285
588,,0,0,0,0,0,0
589,loaded-2008,0,0,0,0,0,0
590,bread_and_chocolate,0,4,0,0,0,0
591,aristocats,6.1,26,0,4,3.3,23247
592,flower_of_my_secret,7,23,6.6,11,3.7,1997
593,two_much,3.6,7,0,3,2.7,947
594,,0,0,0,0,0,0
595,cerro-torre-schrei-aus-stein-scream-of-stone,0,0,0,0,0,0
596,my_favorite_season_1993,7.3,12,0,3,0,0
597,modern_affair,0,2,0,1,3.2,63
598,,0,0,0,0,0,0
599,halfaouine-boy-of-the-terraces,0,0,0,0,0,0
600,thin_line_between_love_and_hate,3.5,24,3.2,7,3.5,3360
601,last-supper,0,0,0,0,0,0
602,1070992-primal_fear,6.7,41,7.3,6,3.7,15640
603,rude-boy2003,0,0,0,0,0,0
604,1070604-carried_away,6,22,5.4,6,3.3,256
605,all_dogs_go_to_heaven_2,0,3,0,1,2.8,10564
606,land_and_freedom,7.8,10,0,2,4.3,1552
607,denise_calls_up,6.4,22,6.9,9,3.4,47
608,theodore_rex,0,4,0,0,0,0
609,family_thing,6.3,22,6.8,6,3.4,546
610,nina-frisk,0,0,0,0,0,0
611,sgt_bilko,4.4,36,5.4,10,2.6,3074
612,jack_and_sarah,6,11,0,2,3.6,1366
613,girl_6,4.6,32,4,11,0,0
614,1069985-diabolique,3.8,25,4,6,2.7,1450
615,little_indian_big_city,3.2,8,0,4,2.8,552
616,,0,0,0,0,0,0
617,nelly_and_monsieur_arnaud,7.6,21,7.8,10,3.8,381
618,courage_under_fire,7.3,52,7.8,15,3.2,6918
619,mission_impossible_3,6.6,217,6.2,42,3.3,86328
620,cold_fever,7.3,10,0,3,3.9,284
621,1071414-moll_flanders,5.5,20,6.3,6,3.5,855
622,,0,0,0,0,0,0
623,301-302,5.9,7,0,1,3.7,163
624,dragonheart,5.7,30,6.4,5,3.2,19438
625,my_mothers_courage,0,0,0,0,0,0
626,48_hrs,7.4,33,0,4,3.2,10471
627,billys_holiday,0,1,0,0,0,0
628,purple-noon,8.2,21,0,4,4,670
629,august_rush,4.8,120,4.4,27,4,105941
630,james_and_the_giant_peach,7,55,7.5,12,3,18876
631,1071258-fear,4.8,28,0,4,3.2,11285
632,kids_in_the_hall_brain_candy,4.7,33,4.3,9,3.4,2060
633,faithful,3.8,14,5,5,3.1,397
634,1088763-underground,7.5,18,0,4,4.4,6157
635,all_things_fair,0,1,0,0,0,0
636,bloodsport_ii_the_next_kumite,0,0,0,0,0,0
637,pather-panchali-song-of-the-little-road,8.9,33,8.6,6,4.5,1572
638,apur-sansar-the-world-of-apu1959,9,16,9.2,6,4.4,1009
639,mystery_science_theater_3000_the_movie,6.4,37,6.3,13,3.8,4508
640,space_jam,5.1,44,5.4,14,2.9,27911
641,barbarella,6,35,4.8,5,3,5461
642,some_folks_call_it_a_sling_blade,0,0,0,0,0,0
643,run_of_the_country,6,7,0,2,3.3,237
644,alphaville,7.9,25,0,2,3.9,4907
645,1004323-clean_slate,7.2,6,0,1,3.8,497
646,tigrero_a_film_that_was_never_made,0,2,0,0,0,0
647,eye_of_vichy,0,2,0,0,0,0
648,its_my_party,5.8,14,6.2,6,3.7,843
649,country_life,6.5,6,0,2,3.1,265
650,operation_dumbo_drop,4,24,0,3,2.4,2200
651,das-versprechen-the-promise,7,6,0,1,3.7,95
652,mrs_winterbourne,3.8,29,3.3,10,3.1,2892
653,1073182-solo,3.2,26,3.8,10,2.3,827
654,under_the_domim_tree,0,1,0,0,0,0
655,1069981-substitute,4.6,21,4.2,8,2.9,1815
656,1084928-true_crime,6,38,6.8,6,3.2,2873
657,butterfly_kiss,6.4,13,0,1,3.2,586
658,feeling_minnesota,3.8,19,0,4,2.7,2783
659,delta_of_venus,4.4,5,0,0,0,0
660,angus_thongs_and_perfect_snogging,6,24,0,2,3.9,6295
661,daens,0,0,0,0,0,0
662,faceoff,7.9,60,8.4,15,3.5,62348
663,boy-a,7.5,57,7.5,23,3.5,5895
664,galaxy_quest,7.2,111,6.9,27,3,19804
665,all-ladies-do-it,0,0,0,0,0,0
666,sunset_park,4.6,8,0,3,3.6,636
667,mulholland_falls,5.1,29,5.9,5,2.9,1519
668,truth_about_cats_and_dogs,6.7,36,7.6,6,2.9,6120
669,oliver_and_company,5.4,33,7.2,5,3.3,9618
670,celtic_pride,3.1,23,4.5,7,2.6,1756
671,1070621-flipper,4.8,17,5.4,5,2.6,6086
672,la-captive-the-captive,6.7,10,0,1,3,119
673,of_love_and_shadows,4.2,5,0,0,0,0
674,dead_man,6.8,33,5.8,6,4,16798
675,horseman_on_the_roof,6.6,20,6.4,5,3.7,1134
676,switchblade_sisters,5.4,19,4.4,7,3.5,847
677,mouth_to_mouth,5.8,9,0,2,3.3,162
678,1073317-visitors,5.4,11,0,3,3.7,3693
679,multiplicity,5.4,43,5.2,14,2.7,4648
680,,0,0,0,0,0,0
681,the-haunted-world-of-edward-d-wood-jr,0,1,0,0,0,0
682,craft,5.4,29,5.5,6,3.1,23740
683,great_white_hype,5.1,20,6.6,5,2.7,1488
684,save_the_last_dance_for_me,0,0,0,0,0,0
685,1138201-war_stories,0,0,0,0,0,0
686,1071769-cold_comfort_farm,7.5,31,8.6,5,3.7,1564
687,the-institute-benjamenta,7.5,6,0,1,4.2,375
688,,0,0,0,0,0,0
689,heavens_prisoners,4.1,19,4.9,5,2.7,457
690,1072011-rock,6.5,47,6,15,3.6,45013
691,getting_away_with_murder,3,7,0,3,2.8,747
692,cemetery_man,6,26,0,2,3.8,3149
693,1071167-twister,6,49,6.7,10,3.2,45771
694,,0,0,0,0,0,0
695,le-garcu,0,0,0,0,0,0
696,ghost_in_the_shell,7.4,31,0,3,3.9,25483
697,thinner,3.8,17,0,3,2.7,3249
698,spy_hard,3.2,30,2.6,8,2.5,4450
699,brothers_in_trouble,0,3,0,0,0,0
700,wallace_and_gromit_a_close_shave,8.5,19,0,0,0,0
701,1007691-force_of_evil,8.6,12,0,2,3.7,600
702,stupids,3.1,14,0,2,2.3,2070
703,1071267-arrival,6.3,27,6.1,5,2.9,2211
704,dr_strangelove,9,58,8.6,8,4.2,33662
705,careful,6.4,11,0,4,4,200
706,month_by_the_lake,6.2,17,0,4,3.1,914
707,gold_diggers_the_secret_of_bear_mountain,6.2,8,0,4,0,0
708,1011597-kim,6.6,5,0,0,0,0
709,carmen_miranda_bananas_is_my_business,6,5,0,0,0,0
710,ashes_of_time_redux,6.6,69,6.7,18,3.6,2166
711,maya_lin_a_strong_clear_vision,7.5,6,0,2,3.8,180
712,1072969-stalingrad,7.1,7,0,1,4,2247
713,star-warpd,0,0,0,0,0,0
714,striptease,3.4,34,4.4,6,2.4,5832
715,summer_fling,0,1,0,0,0,0
716,this_is_spinal_tap,8.6,53,7.7,7,3.9,23608
717,1072875-jack,4,29,4.8,5,3,11920
718,i_shot_andy_warhol,6.7,25,8.3,6,3.4,1521
719,grass_harp,5.9,14,6.2,5,3.4,297
720,,0,0,0,0,0,0
721,stalags,5.8,12,0,4,3.8,33
722,wend_kuuni,0,0,0,0,0,0
723,spirits_of_the_dead,6.6,18,0,1,3.5,736
724,trainspotting,8.2,55,7.7,14,4,88351
725,til_there_was_you,3.9,28,3.7,10,2.7,1660
726,1071806-independence_day,6.2,54,6.5,17,3.5,94416
727,stealing_beauty,5.9,47,5.9,11,3.5,5036
728,1072972-fan,4.8,25,5.3,5,2.8,5593
729,1010215-hunchback_of_notre_dame,8.3,9,0,0,0,0
730,cable_guy,5.4,54,4,14,2.8,27061
731,1072385-kingpin,5.8,35,5.7,5,3.1,13950
732,eraser,4.9,44,5.2,11,2.8,10891
733,gate_of_heavenly_peace,0,1,0,0,0,0
734,1071708-nutty_professor,6,51,6.7,15,2.9,25286
735,,0,0,0,0,0,0
736,last_klezmer,0,2,0,0,0,0
737,hungarian_fairy_tale,0,1,0,0,0,0
738,artaud,6.9,6,0,2,0,0
739,,0,0,0,0,0,0
740,very_natural_thing,0,1,0,0,0,0
741,daylight,4.7,27,4.9,6,2.8,7912
742,frighteners,6.3,25,5.1,6,3.3,9928
743,lone_star_state_of_mind,0,4,0,0,0,0
744,1072990-harriet_the_spy,5.1,29,4.8,13,2.6,3584
745,phenomenon,5.9,32,5.5,6,3,9166
746,walking_and_talking,7.1,21,0,4,3.6,674
747,shes_the_one,5.8,48,5.9,12,2.9,3031
748,1072381-time_to_kill,6.1,50,6.6,12,3.6,17074
749,american_buffalo,6.6,25,7.4,6,3,598
750,rendezvous_in_paris,6.8,17,6.5,6,3.6,158
751,mystery_alaska,4.9,78,5.1,26,3.2,4196
752,fled,4.3,29,4.5,11,2.6,1281
753,kazaam,2.5,25,3,10,1.8,3161
754,larger_than_life,4.1,17,4,6,2.6,1363
755,boy_called_hate,0,1,0,0,0,0
756,,0,0,0,0,0,0
757,very_brady_sequel,5.6,32,6.5,9,2.3,4591
758,death_in_the_garden,7.8,11,0,2,3.4,201
759,crude_oasis,0,1,0,1,3.1,38
760,la-collectionneuse,7.1,9,0,2,3.9,566
761,mystery-of-kaspar-hauser-jeder-fur-sich-und-gott-gegen-alle,0,0,0,0,0,0
762,1070236-convent,3.5,7,0,0,0,0
763,1071706-adventures_of_pinocchio,4.8,15,5.4,5,2.6,1746
764,joes_apartment,3.8,26,3.6,8,2.5,3311
765,first_wives_club,5.4,32,5.7,7,3.2,9522
766,stonewall,6.5,8,0,3,3.4,282
767,1074298-ransom,6.4,30,5.7,7,3.1,10364
768,1194524-high_school_musical_3_senior_year,5.9,127,6,27,3.6,80210
769,phat_beach,0,3,0,1,3,375
770,1073285-foxfire,5.3,10,0,4,3.5,3071
771,1072457-chain_reaction,4.1,31,5.1,9,2.7,6845
772,1072107-matilda,7.4,20,7.4,5,3.1,24214
773,emma1996,0,0,0,0,0,0
774,crow_the_city_of_angels,3.4,33,3.3,8,3,12460
775,1073023-house_arrest,3.5,12,0,3,2.8,2789
776,eyes-without-a-face1960,8.2,42,7.8,9,4,785
777,tales_from_the_crypt_presents_bordello_of_blood,3.2,27,3.6,7,2.6,3764
778,story_of_xinghua,0,0,0,0,0,0
779,day_the_sun_turned_cold,0,3,0,0,0,0
780,flirt,6.6,10,0,2,3.7,271
781,big_squeeze,5,7,0,1,3.8,49
782,spitfire_grill,5.4,26,5.2,6,3.6,777
783,escape_from_la,5.6,45,5.9,14,2.8,10054
784,cyclo,6.5,11,0,0,0,0
785,night-graffiti,0,0,0,0,0,0
786,tin_cup,6.5,48,7,13,2.9,6148
787,cry_in_the_dark,6.8,20,0,1,3.3,1554
788,godfather,9,66,8.4,11,4.4,172072
789,maybe_maybe_not,5.9,9,0,3,3.5,359
790,supercop,7.3,37,6.8,9,3.4,4064
791,manny_and_lo,5.8,21,6.2,11,3.4,477
792,time_travelers_wife,5.1,151,4.8,34,2.9,189828
793,small_faces,6.7,9,0,2,4.1,183
794,bound,7.7,34,8.6,5,3.5,5521
795,carpool,2.4,10,0,3,2.6,1096
796,death_in_brunswick,0,4,0,0,0,0
797,kansas_city,5.9,33,6.2,9,3,608
798,gone_fishin,2.2,22,2.4,6,2.6,2183
799,vive-lamour,8.1,5,0,0,0,0
800,1077642-nothing_to_lose,5.1,23,5.7,5,3.1,5245
801,,6,14,0,1,3.1,871
802,1072971-girls_town,6.8,23,7,10,3.8,173
803,relic,4.4,28,5.8,5,2.7,3098
804,1072156-island_of_dr_moreau,4.3,31,4,5,2.4,5032
805,first_kid,4,12,0,2,2.5,2541
806,trigger_effect,6.4,23,0,3,3,521
807,sweet-nothing-in-my-ear,0,0,0,0,0,0
808,bill_and_teds_bogus_journey,6,33,6,6,3,17201
809,bulletproof_monk,4.3,130,4,31,2.9,13789
810,talk_of_angels,0,3,0,0,0,0
811,land_before_time_iii_the_time_of_great_giving,0,4,0,0,0,0
812,miami_vice,5.6,189,6.4,41,2.8,55637
813,halloween_6_the_curse_of_michael_myers,2.5,27,1.7,6,3.1,12571
814,twelfth-night,6.8,30,6.5,10,3.7,1937
815,mother_night,6.3,23,6.4,5,3.6,706
816,wild_reeds,8.2,10,0,3,4,604
817,for_whom_the_bell_tolls,6.4,12,0,0,0,0
818,philadelphia_story,8.6,43,8,5,4.1,11465
819,singin_in_the_rain,9.2,44,8.8,9,3.9,28033
820,american_in_paris,7.9,47,7.2,5,3.7,6926
821,funny_face,7.6,22,0,2,3.7,8892
822,breakfast_at_tiffanys,7.4,43,7.4,5,3.9,56438
823,vertigo,8.6,54,8,14,4.1,28291
824,1017289-rear_window,8.9,60,8.7,17,4.2,33508
825,it_happened_one_night,8.7,32,8.2,5,4.1,7375
826,1008138-gaslight,7.6,16,0,1,4,2391
827,gay_divorcee,7.8,8,0,0,0,0
828,north-by-northwest,9,58,7.8,6,4.2,23243
829,1001115-apartment,8.3,43,7.6,8,4.1,9116
830,some_like_it_hot,8.9,40,0,4,4.1,23119
831,1003883-charade,8.1,33,6,5,4.1,9173
832,1003707-casablanca,9,58,7.7,7,4,66776
833,1013139-maltese_falcon,9,40,8.2,6,4,14452
834,my-fair-lady,8,36,8.6,6,3.7,27491
835,1018047-sabrina,7.4,31,7.2,5,3.8,12812
836,roman_holiday,8.2,43,7.5,6,4.1,17541
837,1061812-little_princess,8.4,20,0,3,3.4,13643
838,meet_me_in_st_louis,8.4,24,0,4,3.8,7067
839,1092277-wizard_of_oz,9.2,70,8.7,11,3.6,69148
840,gone_with_the_wind,8.7,62,8.3,13,3.9,62786
841,my_favorite_year,7.8,22,0,0,0,0
842,sunset_boulevard,9.2,52,8.2,7,4.3,12588
843,citizen_kane,9.4,54,8.9,7,4.1,33926
844,1000085-2001_a_space_odyssey,8.8,53,7.1,11,3.7,46687
845,golden_earrings,0,0,0,0,0,0
846,1000626-all_about_eve,9,54,8.2,10,4.2,10267
847,10009516-women,3.9,142,3.8,34,3,20081
848,1017293-rebecca,8.7,36,8.2,5,0,0
849,foreign_correspondent,7.9,28,0,3,3.7,1921
850,10009632-notorious,5.5,136,6.2,36,3.6,66668
851,1019609-spellbound,7.3,30,0,1,3.8,4332
852,affair_to_remember,6.4,25,0,1,4,7962
853,to_catch_a_thief,8,32,0,2,0,0
854,1037864-father_of_the_bride,5.8,29,0,2,3.2,22336
855,band_wagon,8.5,13,0,1,3.8,1257
856,ninotchka,8.3,23,0,3,4.1,1769
857,love_in_the_afternoon,7.1,23,0,4,3.8,2060
858,gigi,7.1,27,0,4,3.7,5450
859,reluctant_debutante,0,4,0,0,0,0
860,1000355-adventures_of_robin_hood,8.9,43,8.6,7,3.7,6404
861,mask_of_zorro,7.1,66,6.5,13,3.3,31107
862,1012007-laura,8.6,45,8,6,0,0
863,ghost_and_mrs_muir,8.2,12,0,0,0,0
864,lost_horizon,7.6,8,0,0,0,0
865,top_hat,8.6,37,8,6,4,2908
866,1021557-to_be_or_not_to_be,8.7,34,7,5,4.2,1733
867,1014536-my_man_godfrey,8.4,26,8,6,4.1,1789
868,giant,7.7,35,7.8,6,3.9,5890
869,1006416-east_of_eden,8.2,30,0,3,4,5957
870,thin_man,8.5,26,0,1,4.2,3591
871,his_girl_friday,8.6,36,0,4,0,0
872,around_the_world_in_80_days,4.8,127,4.7,33,2.7,14038
873,1010792-its_a_wonderful_life,8.7,54,8.4,6,4,35280
874,can-mr-smith-get-to-washington-anymore,7.4,12,7.4,7,3.6,869
875,bringing_up_baby,8.4,36,0,4,4,8722
876,penny_serenade,7.4,15,0,3,3.7,1083
877,1066120-scarlet_letter,3,33,3.6,11,2.9,3493
878,lady_of_burlesque,5.5,5,0,3,3.2,263
879,1015393-of_human_bondage,6.9,9,0,0,0,0
880,angel_on_my_shoulder,0,3,0,0,0,0
881,1012439-little_lord_fauntleroy,7,5,0,0,0,0
882,inspector_general,6.8,8,0,0,0,0
883,1000957-angel_and_the_badman,6.5,6,0,0,0,0
884,1000121-39_steps,8.8,32,0,4,3.8,5603
885,soldier-world-wide-entertainment,0,0,0,0,0,0
886,common_denominators,0,0,0,0,0,0
887,1015052-night_of_the_living_dead,8.5,45,7,5,3.7,26113
888,african_queen,8.7,29,0,3,3.8,6609
889,beat_the_devil,6.6,11,0,2,3.3,793
890,1003755-cat_on_a_hot_tin_roof,7.8,30,0,4,3.9,6600
891,last_time_i_saw_paris,6.3,6,0,2,3.1,883
892,meet_john_doe,7.2,13,0,0,0,0
893,battle_of_algiers,9,70,8.9,17,4.4,4132
894,farewell_to_arms,7.6,8,0,0,0,0
895,yes_madam,0,2,0,0,0,0
896,1015525-on_dangerous_ground,8.3,11,0,1,3.8,411
897,picnic,6.5,6,0,1,3.5,632
898,madagascar_skin,0,3,0,1,3.5,295
899,pompatus_of_love,3.8,6,0,2,2.9,52
900,,0,0,0,0,0,0
901,fly_away_home,7.1,32,8.1,7,3,5636
902,1078165-bliss,5.8,12,0,4,3.4,337
903,grace_of_my_heart,6.7,22,0,4,3.6,611
904,brother_of_sleep,6.6,7,0,2,4.1,119
905,maximum_risk,4.3,31,4.2,10,2.8,2236
906,michael_collins,6.8,44,6.8,9,3.6,4673
907,rich_mans_wife,4.1,14,0,4,3,769
908,1072683-infinity,6.2,13,0,4,3.1,399
909,big_night,8,52,8.2,11,3.9,1944
910,1073075-last_man_standing,5.1,30,4,6,3.1,8711
911,1074539-caught,6.3,12,0,3,3.2,209
912,set_it_off,6,23,7.5,6,3.6,10301
913,2_days_in_the_valley,6.1,52,6,11,3,3984
914,curdled,4.3,12,0,2,3.4,441
915,1073315-associate,5.1,17,6.2,7,2.9,1259
916,eds_next_move,6.3,9,0,2,3.2,43
917,extreme_measures,6,31,5.7,6,2.9,2772
918,glimmer_man,3.4,24,2.6,9,2.7,2801
919,d3_the_mighty_ducks,3.7,14,0,4,2.8,9838
920,chamber,4.5,24,4.6,7,3,1633
921,apple_dumpling_gang,6,8,0,2,3.2,2133
922,davy_crockett_king_of_the_wild_frontier,0,4,0,0,0,0
923,escape_to_witch_mountain,6,20,0,3,3.1,3761
924,1012813-love_bug,5.7,15,0,4,3.1,3795
925,herbie_rides_again,0,4,0,0,0,0
926,old_yeller,7.7,17,0,2,3.3,6399
927,1083414-parent_trap,7,34,6.5,7,3.1,41455
928,1016512-pollyanna,7.4,11,0,2,3.3,3331
929,homeward_bound_the_incredible_journey,6.5,22,6.9,8,3.2,15019
930,shaggy_dog,4.4,103,4.8,29,2.9,41890
931,1020736-swiss_family_robinson,6.7,17,0,2,3.3,3986
932,1075251-that_darn_cat,3.8,14,0,4,2.5,2029
933,1000079-20000_leagues_under_the_sea,7.7,24,0,4,3.2,7628
934,1046227-cool_runnings,6,30,6,6,3.4,35317
935,1048301-angels_in_the_outfield,0,1,0,0,0,0
936,1004186-cinderella,7.3,26,8,5,3.5,63946
937,,0,0,0,0,0,0
938,the-three-caballeros,6.8,15,0,4,3.3,2192
939,sword_in_the_stone,6,22,0,3,3.3,11900
940,so_dear_to_my_heart,0,0,0,0,0,0
941,robin_hood_prince_of_thieves,5.2,27,0,2,3.4,30722
942,mary_poppins,8.2,37,0,3,3.5,44140
943,dumbo,8.4,31,0,4,3.3,32327
944,petes_dragon,4.6,20,0,2,3.1,7622
945,bedknobs_and_broomsticks,6,28,4.8,5,3.3,15857
946,1029112-alice_in_wonderland,6.5,22,0,3,3.3,37778
947,fox_and_the_hound,6.6,22,0,3,3.4,24666
948,1072957-freeway,6.4,35,7.6,8,3.4,4677
949,sound_of_music,7.7,47,5,5,3.6,72590
950,die_hard,8.1,50,6.2,9,3.9,99625
951,lawnmower_man,4.9,19,0,0,0,0
952,unhook_the_stars,6.6,16,6.4,6,3.2,257
953,synthetic_pleasures,5.4,6,0,2,0,0
954,1018483-secret_agent,7.6,10,0,0,0,0
955,secrets_and_lies,8.6,34,9.2,7,4.1,3358
956,that_thing_you_do,7.1,50,7.2,17,3.2,14364
957,to_gillian_on_her_37th_birthday,4.7,27,5.2,7,2.9,1032
958,surviving_picasso,5,17,6.2,6,3.4,1054
959,love_is_all_there_is,0,2,0,0,0,0
960,beautiful_thing,6.8,20,6.8,8,4.3,3357
961,long_kiss_goodnight,6.1,29,4.1,6,3.3,10833
962,ghost_and_the_darkness,5.5,45,4.3,10,3.3,7987
963,looking_for_richard,7.1,45,6.5,12,3.6,1885
964,trees_lounge,6.9,25,0,4,3.6,1441
965,normal_life,6,10,0,2,3,289
966,get_on_the_bus,7.5,38,7.7,10,3.5,1014
967,shadow_conspiracy,3,27,3.3,9,2.6,692
968,jude,7.3,28,7.7,8,3.6,1931
969,everyone_says_i_love_you,7.3,41,7,9,3.4,6964
970,bitter_sugar,0,3,0,0,0,0
971,1102360-romeo_and_juliet,0,0,0,0,0,0
972,swingers,7.7,51,7.6,10,3.8,14060
973,1073595-sleepers,6.7,48,7.3,9,3.6,20694
974,1212848-sunchaser,3.9,5,0,1,3.3,191
975,indiana_jones_and_the_last_crusade,7.9,54,6.5,7,3.9,103952
976,aladdin-and-the-king-of-thieves,4.4,9,0,0,0,0
977,shall_we_dance,5.4,152,5.2,37,3,26935
978,damsel_in_distress,0,4,0,1,3.5,179
979,crossfire_1989,7.7,12,0,3,3.5,577
980,murder_my_sweet,7.7,14,0,0,0,0
981,macao,5.7,9,0,2,3.4,169
982,for-the-moment,0,0,0,0,0,0
983,willy_wonka_and_the_chocolate_factory,7.5,29,0,0,0,0
984,1099622-innocents,7.9,24,0,4,4,2095
985,sleeper,8,28,0,4,3.7,6718
986,bananas,7,18,0,1,3.6,4533
987,fish_called_wanda,8,46,7.8,8,3.4,15157
988,monty_pythons_life_of_brian,8.2,53,7.9,13,3.9,40453
989,victor-victoria,8,17,0,1,3.7,3624
990,1013227-manchurian_candidate,8.6,48,7.5,6,3.9,6006
991,1008852-great_race,6.1,20,0,2,3.8,2175
992,bonnie_and_clyde,8.1,46,6,7,3.7,12684
993,1070233-old_man_and_the_sea,6.4,8,0,0,0,0
994,dial_m_for_murder,7.2,26,6.8,6,3.9,9307
995,the-thistle-and-the-lotus,0,0,0,0,0,0
996,dirty_dancing,5.8,43,5.8,6,3.7,185439
997,reservoir_dogs,8.9,45,8.5,12,4.1,125757
998,platoon,7.8,42,6.8,10,3.9,49655
999,weekend_at_bernies,4.9,21,0,1,3,6596
1000,basic_instinct,6,42,5.7,10,3.1,14326
1001,doors,5.8,44,4.1,9,3.6,14440
1002,crying_game,8.5,38,9.4,6,3.5,5761
1003,glengarry_glen_ross,8.5,41,0,4,3.9,9083
1004,sophies_choice,7.1,26,6.6,5,3.9,5468
1005,et_the_extraterrestrial,8.9,89,8.6,18,3.5,154405
1006,the-search-for-oneeye-jimmy,0,0,0,0,0,0
1007,christmas_carol_1984miracle_on_34th_street_1994_2pack,0,0,0,0,0,0
1008,days_of_thunder,4.6,43,5.6,8,3,14585
1009,danger_zone_2,0,0,0,0,0,0
1010,american_strays,0,0,0,0,0,0
1011,rebel_without_a_cause,8.2,41,7.7,5,3.9,14558
1012,1020333-streetcar_named_desire,8.5,46,8.5,5,3.9,13151
1013,children_of_the_corn_iv_the_gathering,0,1,0,0,0,0
1014,1098734-loser,4.2,94,4.5,26,2.6,5745
1015,microcosmos,8,29,9.3,5,4,1418
1016,palookaville,6.2,11,0,3,3.3,334
1017,1073315-associate,5.1,17,6.2,7,2.9,1259
1018,1074517-funeral,7,24,7.6,5,3.4,1110
