movieID	title	imdbID	year	rottenTomatoesID
796	A Very Natural Thing	72362	1974	740
798	Daylight	116040	1996	741
799	The Frighteners	116365	1996	742
800	Lone Star State of Mind	269483	2002	743
801	Harriet the Spy	116493	1996	744
802	Phenomenon	117333	1996	745
803	Walking and Talking	118113	1996	746
804	She's the One	117628	1996	747
805	A Time to Kill	117913	1996	748
806	American Buffalo	115530	1996	749
807	Les rendez-vous de Paris	114266	1995	750
808	"Mystery, Alaska"	134618	1999	751
809	Fled	116320	1996	752
810	Kazaam	116756	1996	753
813	Larger Than Life	116823	1996	754
814	A Boy Called Hate	112568	1995	755
815	Power 98	114170	1996	756
818	A Very Brady Sequel	118073	1996	757
820	La mort en ce jardin	49521	1956	758
821	The Crude Oasis	112746	1995	759
823	La collectionneuse	61495	1967	760
824	Jeder für sich und Gott gegen alle	71691	1974	761
827	O Convento	112716	1995	762
828	The Adventures of Pinocchio	115472	1996	763
829	Joe's Apartment	116707	1996	764
830	The First Wives Club	116313	1996	765
831	Stonewall	114550	1995	766
832	Ransom	117438	1996	767
833	High School Musical 3: Senior Year	962726	2008	768
834	Phat Beach	117332	1996	769
835	Foxfire	116353	1996	770
836	Chain Reaction	115857	1996	771
837	Matilda	117008	1996	772
838	Emma	116191	1996	773
839	The Crow: City of Angels	115986	1996	774
840	House Arrest	116571	1996	775
841	Les yeux sans visage	53459	1960	776
842	Bordello of Blood	117826	1996	777
844	Xinghua san yue tian	108227	1994	778
845	Tian guo ni zi	111424	1994	779
846	Flirt	113080	1995	780
847	The Big Squeeze	115680	1996	781
848	The Spitfire Grill	117718	1996	782
849	Escape from L.A.	116225	1996	783
850	Xich lo	112767	1995	784
851	Basquiat	115632	1996	785
852	Tin Cup	117918	1996	786
853	Evil Angels	94924	1988	787
858	The Godfather	68646	1972	788
860	Der bewegte Mann	109255	1994	789
861	Ging chat goo si 3: Chiu kup ging chat	104558	1992	790
862	Manny & Lo	116985	1996	791
864	The Time Traveler's Wife	452694	2009	792
865	Small Faces	114474	1996	793
866	Bound	115736	1996	794
867	Carpool	115836	1996	795
868	Death in Brunswick	101692	1991	796
869	Kansas City	116745	1996	797
870	Gone Fishin'	119214	1997	798
872	Ai qing wan sui	109066	1994	799
875	Nothing to Lose	119807	1997	800
876	Chao ji ji hua	106544	1993	801
877	Girls Town	116418	1996	802
879	The Relic	120004	1997	803
880	The Island of Dr. Moreau	116654	1996	804
881	First Kid	116311	1996	805
882	The Trigger Effect	117965	1996	806
884	Sweet Nothing in My Ear	1158793	2008	807
885	Bill & Ted's Bogus Journey	101452	1991	808
886	Bulletproof Monk	245803	2003	809
887	Talk of Angels	120271	1998	810
888	The Land Before Time III: The Time of the Great Giving	113596	1995	811
889	Miami Vice	430357	2006	812
891	Halloween: The Curse of Michael Myers	113253	1995	813
892	Twelfth Night	117991	1996	814
893	Mother Night	117093	1996	815
896	Les roseaux sauvages	111019	1994	816
897	For Whom the Bell Tolls	35896	1943	817
898	The Philadelphia Story	32904	1940	818
899	Singin' in the Rain	45152	1952	819
900	An American in Paris	43278	1951	820
901	Funny Face	50419	1957	821
902	Breakfast at Tiffany's	54698	1961	822
903	Vertigo	52357	1958	823
904	Rear Window	47396	1954	824
905	It Happened One Night	25316	1934	825
906	Gaslight	36855	1944	826
907	The Gay Divorcee	25164	1934	827
908	North by Northwest	53125	1959	828
909	The Apartment	53604	1960	829
910	Some Like It Hot	53291	1959	830
911	Charade	56923	1963	831
912	Casablanca	34583	1942	832
913	The Maltese Falcon	33870	1941	833
914	My Fair Lady	58385	1964	834
915	Sabrina	47437	1954	835
916	Roman Holiday	46250	1953	836
917	A Little Princess	113670	1995	837
918	Meet Me in St. Louis	37059	1944	838
919	The Wizard of Oz	32138	1939	839
920	Gone with the Wind	31381	1939	840
921	My Favorite Year	84370	1982	841
922	Sunset Blvd.	43014	1950	842
923	Citizen Kane	33467	1941	843
924	2001: A Space Odyssey	62622	1968	844
925	Golden Earrings	39428	1947	845
926	All About Eve	42192	1950	846
927	The Women	430770	2008	847
928	Rebecca	32976	1940	848
929	Foreign Correspondent	32484	1940	849
930	Notorious	472198	2009	850
931	Spellbound	38109	1945	851
932	An Affair to Remember	50105	1957	852
933	To Catch a Thief	48728	1955	853
934	Father of the Bride	101862	1991	854
935	The Band Wagon	45537	1953	855
936	Ninotchka	31725	1939	856
937	Love in the Afternoon	50658	1957	857
938	Gigi	51658	1958	858
939	The Reluctant Debutante	52126	1958	859
940	The Adventures of Robin Hood	29843	1938	860
941	The Mask of Zorro	120746	1998	861
942	Laura	37008	1944	862
943	The Ghost and Mrs. Muir	39420	1947	863
944	Lost Horizon	29162	1937	864
945	Top Hat	27125	1935	865
946	To Be or Not to Be	35446	1942	866
947	My Man Godfrey	28010	1936	867
948	Giant	49261	1956	868
949	East of Eden	48028	1955	869
950	The Thin Man	25878	1934	870
951	His Girl Friday	32599	1940	871
952	Around the World in 80 Days	327437	2004	872
953	It's a Wonderful Life	38650	1946	873
954	Mr. Smith Goes to Washington	31679	1939	874
955	Bringing Up Baby	29947	1938	875
956	Penny Serenade	34012	1941	876
957	The Scarlet Letter	114345	1995	877
958	Lady of Burlesque	36094	1943	878
959	Of Human Bondage	25586	1934	879
960	Angel on My Shoulder	38300	1946	880
961	Little Lord Fauntleroy	27893	1936	881
963	The Inspector General	41509	1949	882
964	Angel and the Badman	39152	1947	883
965	The 39 Steps	26029	1935	884
966	A Walk in the Sun	38235	1945	885
967	Outlaw	758771	2007	886
968	Night of the Living Dead	63350	1968	887
969	The African Queen	43265	1951	888
970	Beat the Devil	46414	1953	889
971	Cat on a Hot Tin Roof	51459	1958	890
972	The Last Time I Saw Paris	47162	1954	891
973	Meet John Doe	33891	1941	892
974	La battaglia di Algeri	58946	1966	893
976	A Farewell to Arms	22879	1932	894
980	Huang jia shi jie	93229	1985	895
981	On Dangerous Ground	43879	1952	896
982	Picnic	48491	1955	897
983	Madagascar Skin	113730	1995	898
984	The Pompatus of Love	117357	1995	899
985	Small Wonder	88610	1985	900
986	Fly Away Home	116329	1996	901
987	Bliss	118742	1997	902
988	Grace of My Heart	116442	1996	903
989	Schlafes Bruder	114354	1995	904
990	Maximum Risk	117011	1996	905
991	Michael Collins	117039	1996	906
992	The Rich Man's Wife	117473	1996	907
993	Infinity	116635	1996	908
994	Big Night	115678	1996	909
996	Last Man Standing	116830	1996	910
997	Caught	115847	1996	911
998	Set It Off	117603	1996	912
999	2 Days in the Valley	115438	1996	913
1000	Curdled	115994	1996	914
1001	The Associate	115580	1996	915
1002	Ed's Next Move	116167	1996	916
1003	Extreme Measures	116259	1996	917
1004	The Glimmer Man	116421	1996	918
1005	D3: The Mighty Ducks	116000	1996	919
1006	The Chamber	115862	1996	920
1007	The Apple Dumpling Gang	72653	1975	921
1008	"Davy Crockett, King of the Wild Frontier"	47977	1955	922
1009	Escape to Witch Mountain	72951	1975	923
1010	The Love Bug	64603	1968	924
1011	Herbie Rides Again	71607	1974	925
1012	Old Yeller	50798	1957	926
1013	The Parent Trap	120783	1998	927
1014	Pollyanna	54195	1960	928
1015	Homeward Bound: The Incredible Journey	107131	1993	929
1016	The Shaggy Dog	393735	2006	930
1017	Swiss Family Robinson	54357	1960	931
1018	That Darn Cat	120317	1997	932
1019	20000 Leagues Under the Sea	46672	1954	933
1020	Cool Runnings	106611	1993	934
1021	Angels in the Outfield	43286	1951	935
1022	Cinderella	42332	1950	936
1023	Winnie the Pooh and the Blustery Day	63819	1968	937
1024	The Three Caballeros	38166	1944	938
1025	The Sword in the Stone	57546	1963	939
1026	So Dear to My Heart	41890	1948	940
1027	Robin Hood: Prince of Thieves	102798	1991	941
1028	Mary Poppins	58331	1964	942
1029	Dumbo	33563	1941	943
1030	Pete's Dragon	76538	1977	944
1031	Bedknobs and Broomsticks	66817	1971	945
1032	Alice in Wonderland	43274	1951	946
1033	The Fox and the Hound	82406	1981	947
1034	Freeway	116361	1996	948
1035	The Sound of Music	59742	1965	949
1036	Die Hard	95016	1988	950
1037	The Lawnmower Man	104692	1992	951
1038	Unhook the Stars	118044	1996	952
1039	Synthetic Pleasures	114597	1995	953
1040	Secret Agent	28231	1936	954
1041	Secrets & Lies	117589	1996	955
1042	That Thing You Do!	117887	1996	956
1043	To Gillian on Her 37th Birthday	117924	1996	957
1044	Surviving Picasso	117791	1996	958
1045	Love Is All There Is	116928	1996	959
1046	Beautiful Thing	115640	1996	960
1047	The Long Kiss Goodnight	116908	1996	961
1049	The Ghost and the Darkness	116409	1996	962
1050	Looking for Richard	116913	1996	963
1051	Trees Lounge	117958	1996	964
1053	Normal Life	117202	1996	965
1054	Get on the Bus	116404	1996	966
1055	Shadow Conspiracy	120107	1997	967
1056	Jude	116722	1996	968
1057	Everyone Says I Love You	116242	1996	969
1058	Azúcar amarga	115600	1996	970
1059	Romeo + Juliet	117509	1996	971
1060	Swingers	117802	1996	972
1061	Sleepers	117665	1996	973
1062	The Sunchaser	117781	1996	974
1063	Indiana Jones and the Last Crusade	97576	1989	975
1064	Aladdin and the King of Thieves	115491	1995	976
1066	Shall We Dance	358135	2004	977
1067	A Damsel in Distress	28757	1937	978
1068	Crossfire	39286	1947	979
1069	"Murder, My Sweet"	37101	1944	980
1070	Macao	44863	1952	981
1071	For the Moment	109823	1993	982
1073	Willy Wonka & the Chocolate Factory	67992	1971	983
1076	The Innocents	55018	1961	984
1077	Sleeper	70707	1973	985
1078	Bananas	66808	1971	986
1079	A Fish Called Wanda	95159	1988	987
1080	Life of Brian	79470	1979	988
1081	Victor Victoria	84865	1982	989
1082	The Manchurian Candidate	56218	1962	990
1083	The Great Race	59243	1965	991
1084	Bonnie and Clyde	61418	1967	992
1085	The Old Man and the Sea	52027	1958	993
1086	Dial M for Murder	46912	1954	994
1087	M. Butterfly	107468	1993	995
1088	Dirty Dancing	92890	1987	996
1089	Reservoir Dogs	105236	1992	997
1090	Platoon	91763	1986	998
1091	Weekend at Bernie's	98627	1989	999
1092	Basic Instinct	103772	1992	1000
1093	The Doors	101761	1991	1001
1094	The Crying Game	104036	1992	1002
1095	Glengarry Glen Ross	104348	1992	1003
1096	Sophie's Choice	84707	1982	1004
1097	E.T.: The Extra-Terrestrial	83866	1982	1005
1098	The Search for One-eye Jimmy	117577	1994	1006
1099	A Christmas Carol	87056	1984	1007
1100	Days of Thunder	99371	1990	1008
1101	Top Gun	92099	1986	1009
1102	American Strays	115531	1996	1010
1103	Rebel Without a Cause	48545	1955	1011
1104	A Streetcar Named Desire	44081	1951	1012
1105	Children of the Corn: The Gathering	115885	1996	1013
1107	Loser	217630	2000	1014
1111	Microcosmos: Le peuple de l'herbe	117040	1996	1015
1112	Palookaville	117284	1995	1016
1113	The Associate	115580	1996	1017
1114	The Funeral	116378	1996	1018
1115	Sleepover	368975	2004	1019
1116	La fille seule	113057	1995	1020
1117	Le huitième jour	116581	1996	1021
1119	Punch-Drunk Love	272338	2002	1022
1120	The People vs. Larry Flynt	117318	1996	1023
1121	Glory Daze	116422	1995	1024
1123	A Perfect Candidate	117320	1996	1025
1124	On Golden Pond	82846	1981	1026
1125	The Return of the Pink Panther	72081	1975	1027
1126	Drop Dead Fred	101775	1991	1028
1127	The Abyss	96754	1989	1029
1128	The Fog	432291	2005	1030
1129	Escape from New York	82340	1981	1031
1130	The Howling	82533	1981	1032
1131	Jean de Florette	91288	1986	1033
1132	Manon des sources	91480	1986	1034
1133	Kinsey	362269	2004	1035
1135	Private Benjamin	81375	1980	1036
1136	Monty Python and the Holy Grail	71853	1975	1037
1137	Hustler White	116587	1996	1038
1138	Dadetown	112777	1995	1039
1139	Everything Relative	116245	1996	1040
1140	Entertaining Angels: The Dorothy Day Story	116212	1996	1041
1142	Get Over It	192071	2001	1042
1143	Trois vies & une seule mort	117968	1996	1043
1144	The Line King: The Al Hirschfeld Story	116886	1996	1044
1146	Curtis's Charm	112759	1995	1045
1147	When We Were Kings	118147	1996	1046
1148	Wallace & Gromit in The Wrong Trousers	108598	1993	1047
1149	JLG/JLG - autoportrait de décembre	110173	1994	1048
1150	Le retour de Martin Guerre	84589	1982	1049
1151	Faust: Love of the Damned	223268	2000	1050
1152	He Walked by Night	40427	1948	1051
1153	Raw Deal	91828	1986	1052
1154	T-Men	39881	1947	1053
1156	I bambini ci guardano	34493	1944	1054
1157	La symphonie pastorale	39004	1946	1055
1161	Die Blechtrommel	78875	1979	1056
1162	The Ruling Class	69198	1972	1057
1163	Mina Tannenbaum	110521	1994	1058
1164	2 ou 3 choses que je sais d'elle	60304	1967	1059
1167	Dear God	116059	1996	1060
1168	Bad Moon	115610	1996	1061
1169	"Hollywoodism: Jews, Movies and the American Dream"	141163	1998	1062
1170	Best of the Best 3: No Turning Back	112483	1995	1063
1171	Bob Roberts	103850	1992	1064
1172	Nuovo Cinema Paradiso	95765	1988	1065
1173	The Cook the Thief His Wife & Her Lover	97108	1989	1066
1174	Grosse fatigue	109942	1994	1067
1175	Delicatessen	101700	1991	1068
1176	La double vie de Véronique	101765	1991	1069
1177	Enchanted April	101811	1992	1070
1178	Paths of Glory	50825	1957	1071
1179	The Grifters	99703	1990	1072
1180	Hear My Song	102014	1991	1073
1183	The English Patient	116209	1996	1074
1184	Mediterraneo	102426	1991	1075
1185	My Left Foot: The Story of Christy Brown	97937	1989	1076
1186	"Sex, Lies, and Videotape"	98724	1989	1077
1187	Passion Fish	105107	1992	1078
1188	Strictly Ballroom	105488	1992	1079
1189	The Thin Blue Line	96257	1988	1080
1190	Átame!	101026	1990	1081
1191	Madonna: Truth or Dare	102370	1991	1082
1192	Paris Is Burning	100332	1990	1083
1193	One Flew Over the Cuckoo's Nest	73486	1975	1084
1194	Up in Smoke	78446	1978	1085
1196	Star Wars: Episode V - The Empire Strikes Back	80684	1980	1086
1197	The Princess Bride	93779	1987	1087
1198	Raiders of the Lost Ark	82971	1981	1088
1199	Brazil	88846	1985	1089
1200	Aliens	90605	1986	1090
1201	"Il buono, il brutto, il cattivo."	60196	1966	1091
1202	Withnail & I	94336	1987	1092
1203	12 Angry Men	50083	1957	1093
1204	Lawrence of Arabia	56172	1962	1094
1206	A Clockwork Orange	66921	1971	1095
1207	To Kill a Mockingbird	56592	1962	1096
1208	Apocalypse Now	78788	1979	1097
1209	C'era una volta il West	64116	1968	1098
1210	Star Wars: Episode VI - Return of the Jedi	86190	1983	1099
1211	Der Himmel über Berlin	93191	1987	1100
1212	The Third Man	41959	1949	1101
1213	Goodfellas	99685	1990	1102
1214	Alien	78748	1979	1103
1215	Army of Darkness	106308	1992	1104
1216	Le grand bleu	95250	1988	1105
1217	Ran	89881	1985	1106
1218	Dip huet seung hung	97202	1989	1107
1219	Psycho	54215	1960	1108
1220	The Blues Brothers	80455	1980	1109
1221	The Godfather: Part II	71562	1974	1110
1222	Full Metal Jacket	93058	1987	1111
1223	A Grand Day Out with Wallace and Gromit	104361	1989	1112
1224	Henry V	97499	1989	1113
1225	Amadeus	86879	1984	1114
1226	The Quiet Man	45061	1952	1115
1227	Once Upon a Time in America	87843	1984	1116
1228	Raging Bull	81398	1980	1117
1230	Annie Hall	75686	1977	1118
1231	The Right Stuff	86197	1983	1119
1232	Stalker	79944	1979	1120
1233	Das Boot	82096	1981	1121
1234	The Sting	70735	1973	1122
1235	Harold and Maude	67185	1971	1123
1236	Trust the Man	427968	2005	1124
1237	Det sjunde inseglet	50976	1957	1125
1238	Local Hero	85859	1983	1126
1240	Terminator Salvation	438488	2009	1127
1241	Braindead	103873	1992	1128
1242	Glory	97441	1989	1129
1243	Rosencrantz & Guildenstern Are Dead	100519	1990	1130
1244	Manhattan	79522	1979	1131
1245	Miller's Crossing	100150	1990	1132
1246	Dead Poets Society	97165	1989	1133
1247	The Graduate	61722	1967	1134
1248	Touch of Evil	52311	1958	1135
1249	La Femme Nikita	118379	1997	1136
1250	The Bridge on the River Kwai	50212	1957	1137
1251	8½	56801	1963	1138
1252	Chinatown	71315	1974	1139
1253	The Day the Earth Stood Still	43456	1951	1140
1254	The Treasure of the Sierra Madre	40897	1948	1141
1255	Bad Taste	92610	1987	1142
1256	Duck Soup	23969	1933	1143
1257	Better Off Dead...	88794	1985	1144
1258	The Shining	81505	1980	1145
1259	Stand by Me	92005	1986	1146
1260	M	22100	1931	1147
1261	Evil Dead II	92991	1987	1148
1262	The Great Escape	57115	1963	1149
1263	The Deer Hunter	77416	1978	1150
1264	Diva	82269	1981	1151
1265	Groundhog Day	107048	1993	1152
1266	Unforgiven	105695	1992	1153
1267	The Manchurian Candidate	56218	1962	1154
1268	Pump Up the Volume	100436	1990	1155
1269	Arsenic and Old Lace	36613	1944	1156
1270	Back to the Future	88763	1985	1157
1271	Fried Green Tomatoes	101921	1991	1158
1272	Patton	66206	1970	1159
1273	Down by Law	90967	1986	1160
1274	Akira	94625	1988	1161
1275	Highlander	91203	1986	1162
1276	Cool Hand Luke	61512	1967	1163
1277	Cyrano de Bergerac	42367	1950	1164
1278	Young Frankenstein	72431	1974	1165
1279	Night on Earth	102536	1991	1166
1280	Da hong deng long gao gao gua	101640	1991	1167
1281	The Great Dictator	32553	1940	1168
1282	Fantasia	32455	1940	1169
1283	High Noon	44706	1952	1170
1284	The Big Sleep	38355	1946	1171
1285	Heathers	97493	1989	1172
1286	Somewhere in Time	81534	1980	1173
1287	Ben-Hur	52618	1959	1174
1288	This Is Spinal Tap	88258	1984	1175
1289	Koyaanisqatsi	85809	1982	1176
1290	Some Kind of Wonderful	94006	1987	1177
1291	Indiana Jones and the Last Crusade	97576	1989	1178
1292	Being There	78841	1979	1179
1293	Gandhi	83987	1982	1180
1295	The Unbearable Lightness of Being	96332	1988	1181
1296	A Room with a View	91867	1985	1182
1297	Real Genius	89886	1985	1183
1298	Pink Floyd The Wall	84503	1982	1184
1299	The Killing Fields	87553	1984	1185
1300	Mitt liv som hund	89606	1985	1186
1301	Forbidden Planet	49223	1956	1187
1302	Field of Dreams	97351	1989	1188
1303	The Man Who Would Be King	73341	1975	1189
1304	Butch Cassidy and the Sundance Kid	64115	1969	1190
1305	"Paris, Texas"	87884	1984	1191
1306	Bis ans Ende der Welt	101458	1991	1192
1307	When Harry Met Sally...	98635	1989	1193
1310	Hype!	116589	1996	1194
1311	Santa with Muscles	117550	1996	1195
1312	Female Perversions	116293	1996	1196
1313	Mad Dog Time	116953	1996	1197
1314	Breathing Room	1220706	2008	1198
1317	I'm Not Rappaport	116601	1996	1199
1318	Blue Juice	112537	1995	1200
1320	Alien³	103644	1992	1201
1321	An American Werewolf in London	82010	1981	1202
1322	Amityville 1992: It's About Time	103678	1992	1203
1323	Amityville 3-D	85159	1983	1204
1324	Amityville: Dollhouse	115535	1996	1205
1325	Amityville: A New Generation	106262	1993	1206
1326	Amityville II: The Possession	83550	1982	1207
1327	The Amityville Horror	384806	2005	1208
1328	The Amityville Curse	99030	1990	1209
